Pathway,Count
positive regulation of posttranscriptional gene silencing (GO:0060148),11
regulation of cell cycle process (GO:0010564),90
angiotensin-activated signaling pathway (GO:0038166),7
"DNA-templated transcription, termination (GO:0006353)",106
regulation of protein sumoylation (GO:0033233),17
regulation of cellular response to stress (GO:0080135),104
potassium ion import (GO:0010107),38
protein complex disassembly (GO:0043241),46
protein insertion into mitochondrial membrane (GO:0051204),8
regulation of mitotic spindle assembly (GO:1901673),19
formation of extrachromosomal circular DNA (GO:0001325),11
adherens junction assembly (GO:0034333),7
positive regulation of insulin-like growth factor receptor signaling pathway (GO:0043568),7
regulation of potassium ion transport (GO:0043266),36
vacuolar acidification (GO:0007035),20
regulation of protein localization to early endosome (GO:1902965),6
positive regulation of cellular metabolic process (GO:0031325),92
regulation of DNA methylation (GO:0044030),8
sulfur compound biosynthetic process (GO:0044272),122
induction of positive chemotaxis (GO:0050930),10
ATP hydrolysis coupled proton transport (GO:0015991),7
positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511),19
nucleotide-excision repair (GO:0006289),108
positive regulation of RNA metabolic process (GO:0051254),35
negative regulation of innate immune response (GO:0045824),20
protein localization to basolateral plasma membrane (GO:1903361),7
negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532),10
cellular transition metal ion homeostasis (GO:0046916),93
regulation of response to stress (GO:0080134),10
pulmonary valve morphogenesis (GO:0003184),12
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),13
negative regulation of membrane potential (GO:0045837),6
glucan catabolic process (GO:0009251),18
membrane raft polarization (GO:0001766),7
peptidyl-cysteine modification (GO:0018198),8
positive regulation of peptidyl-lysine acetylation (GO:2000758),15
Golgi to lysosome transport (GO:0090160),8
quaternary ammonium group transport (GO:0015697),6
hyaluronan metabolic process (GO:0030212),21
positive regulation of histone methylation (GO:0031062),24
epithelial tube morphogenesis (GO:0060562),34
biomineral tissue development (GO:0031214),8
protein localization to microtubule organizing center (GO:1905508),16
cellular protein complex assembly (GO:0043623),144
type B pancreatic cell differentiation (GO:0003309),9
regulation of fibroblast migration (GO:0010762),14
very-low-density lipoprotein particle remodeling (GO:0034372),9
dermatan sulfate metabolic process (GO:0030205),13
peptidyl-threonine dephosphorylation (GO:0035970),16
negative regulation of circadian rhythm (GO:0042754),9
chromosome organization (GO:0051276),56
regulation of vacuole organization (GO:0044088),20
negative regulation of smoothened signaling pathway (GO:0045879),19
negative regulation of endocytosis (GO:0045806),28
atrial septum morphogenesis (GO:0060413),11
regulation of anatomical structure morphogenesis (GO:0022603),82
phosphate ion transmembrane transport (GO:0035435),7
positive regulation of endothelial cell migration (GO:0010595),70
spermatogenesis (GO:0007283),153
actomyosin structure organization (GO:0031032),71
inositol metabolic process (GO:0006020),9
myotube differentiation (GO:0014902),15
mRNA processing (GO:0006397),283
L-phenylalanine catabolic process (GO:0006559),11
positive regulation of chromosome organization (GO:2001252),19
protein homooligomerization (GO:0051260),190
regulation of actin cytoskeleton reorganization (GO:2000249),30
regulation of cyclic-nucleotide phosphodiesterase activity (GO:0051342),7
branching involved in blood vessel morphogenesis (GO:0001569),14
innate immune response activating cell surface receptor signaling pathway (GO:0002220),124
odontogenesis (GO:0042476),41
secretory granule organization (GO:0033363),9
protein sulfation (GO:0006477),6
positive regulation of macrophage differentiation (GO:0045651),8
positive regulation of transcription from RNA polymerase I promoter (GO:0045943),21
macropinocytosis (GO:0044351),6
regulation of histone H3-K9 methylation (GO:0051570),11
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),53
negative regulation of defense response to virus (GO:0050687),11
regulation of striated muscle contraction (GO:0006942),29
protein import into mitochondrial matrix (GO:0030150),19
Golgi to endosome transport (GO:0006895),20
cell migration involved in heart development (GO:0060973),8
phospholipid transport (GO:0015914),58
negative regulation of cholesterol storage (GO:0010887),6
negative regulation of serine-type endopeptidase activity (GO:1900004),9
protein repair (GO:0030091),6
positive regulation of skeletal muscle fiber development (GO:0048743),6
protein localization to non-motile cilium (GO:0097499),6
glomerular filtration (GO:0003094),10
regulation of systemic arterial blood pressure (GO:0003073),12
interleukin-27-mediated signaling pathway (GO:0070106),11
peptidyl-lysine modification (GO:0018205),115
cellular response to nitric oxide (GO:0071732),8
pseudouridine synthesis (GO:0001522),15
cardiac myofibril assembly (GO:0055003),17
hindlimb morphogenesis (GO:0035137),6
smooth muscle tissue development (GO:0048745),6
nucleoside salvage (GO:0043174),14
dendritic spine organization (GO:0097061),24
regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235),20
regulation of cyclin-dependent protein kinase activity (GO:1904029),35
"regulation of synaptic transmission, dopaminergic (GO:0032225)",8
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",82
regulation of brown fat cell differentiation (GO:0090335),8
positive regulation of macromolecule biosynthetic process (GO:0010557),142
positive regulation of angiogenesis (GO:0045766),103
regulation of phospholipase C activity (GO:1900274),10
intracellular sterol transport (GO:0032366),7
replicative senescence (GO:0090399),11
endosomal transport (GO:0016197),229
regulation of multicellular organism growth (GO:0040014),17
positive regulation of cyclin-dependent protein kinase activity (GO:1904031),26
positive regulation of histone H3-K4 methylation (GO:0051571),13
primary alcohol metabolic process (GO:0034308),19
NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356),15
regulation of immunoglobulin mediated immune response (GO:0002889),6
regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376),6
hydrogen peroxide metabolic process (GO:0042743),20
lipoprotein transport (GO:0042953),8
heterotypic cell-cell adhesion (GO:0034113),25
negative regulation of wound healing (GO:0061045),25
negative regulation of leukocyte activation (GO:0002695),11
regulation of establishment of protein localization to mitochondrion (GO:1903747),8
skeletal system development (GO:0001501),146
regulation of TORC1 signaling (GO:1903432),28
cell morphogenesis involved in differentiation (GO:0000904),54
regulation of double-strand break repair via nonhomologous end joining (GO:2001032),12
modulation by symbiont of host cellular process (GO:0044068),7
adult heart development (GO:0007512),9
regulation of acyl-CoA biosynthetic process (GO:0050812),13
regulation of chromatin organization (GO:1902275),10
response to chemokine (GO:1990868),6
negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144),28
positive regulation of tissue remodeling (GO:0034105),8
B cell activation (GO:0042113),73
mitochondrial translational elongation (GO:0070125),87
high-density lipoprotein particle remodeling (GO:0034375),17
replication fork protection (GO:0048478),7
aminoglycoside antibiotic metabolic process (GO:0030647),8
regulation of cellular catabolic process (GO:0031329),55
regulation of adherens junction organization (GO:1903391),18
ganglion development (GO:0061548),10
negative regulation of cellular protein catabolic process (GO:1903363),10
negative regulation of lymphocyte activation (GO:0051250),19
alanine transport (GO:0032328),9
long-chain fatty-acyl-CoA biosynthetic process (GO:0035338),18
regulation of fibroblast apoptotic process (GO:2000269),8
regulation of centrosome duplication (GO:0010824),25
dicarboxylic acid transport (GO:0006835),29
glycogen metabolic process (GO:0005977),33
regulation of signal transduction by p53 class mediator (GO:1901796),138
regulation of protein oligomerization (GO:0032459),23
positive regulation of mitochondrial calcium ion concentration (GO:0051561),8
mast cell activation involved in immune response (GO:0002279),8
positive regulation of protein polymerization (GO:0032273),64
positive regulation of cholesterol transport (GO:0032376),17
regulation of myoblast fusion (GO:1901739),12
immunological synapse formation (GO:0001771),6
ribosomal large subunit export from nucleus (GO:0000055),8
male meiosis I (GO:0007141),10
tRNA pseudouridine synthesis (GO:0031119),7
bile acid biosynthetic process (GO:0006699),26
stress-induced premature senescence (GO:0090400),8
negative regulation of cytokine production involved in inflammatory response (GO:1900016),9
regulation of myeloid leukocyte mediated immunity (GO:0002886),11
cellular response to ketone (GO:1901655),28
nitric oxide biosynthetic process (GO:0006809),11
regulation of receptor-mediated endocytosis (GO:0048259),36
regulation of heart rate by cardiac conduction (GO:0086091),35
smooth muscle cell migration (GO:0014909),7
neuron projection maintenance (GO:1990535),6
positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054),7
axonal fasciculation (GO:0007413),12
regulation of canonical Wnt signaling pathway (GO:0060828),213
negative regulation of phagocytosis (GO:0050765),9
positive regulation of cell cycle phase transition (GO:1901989),11
positive regulation of cellular component movement (GO:0051272),21
negative regulation of cholesterol transport (GO:0032375),10
thyroid gland development (GO:0030878),10
modulation of chemical synaptic transmission (GO:0050804),82
dorsal/ventral axis specification (GO:0009950),10
regulation of Notch signaling pathway (GO:0008593),70
interleukin-18-mediated signaling pathway (GO:0035655),7
histone exchange (GO:0043486),36
regulation of nitric-oxide synthase biosynthetic process (GO:0051769),12
protein ADP-ribosylation (GO:0006471),19
regulation of tissue remodeling (GO:0034103),17
embryonic camera-type eye development (GO:0031076),6
fluid transport (GO:0042044),14
cellular response to interleukin-18 (GO:0071351),7
axonemal dynein complex assembly (GO:0070286),33
bleb assembly (GO:0032060),7
"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)",16
regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947),22
neurotransmitter receptor diffusion trapping (GO:0099628),8
positive regulation of protein metabolic process (GO:0051247),96
epoxygenase P450 pathway (GO:0019373),21
"nucleotide-excision repair, preincision complex assembly (GO:0006294)",29
L-fucose metabolic process (GO:0042354),9
regulation of systemic arterial blood pressure by hormone (GO:0001990),16
regulation of B cell proliferation (GO:0030888),43
glycolipid metabolic process (GO:0006664),65
cell-matrix adhesion (GO:0007160),90
cardiac ventricle morphogenesis (GO:0003208),43
positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261),17
cellular response to growth hormone stimulus (GO:0071378),10
signal transduction involved in DNA damage checkpoint (GO:0072422),13
regulation of histone H3-K27 methylation (GO:0061085),6
positive regulation of isotype switching (GO:0045830),8
protein processing (GO:0016485),101
mRNA transcription (GO:0009299),21
error-free translesion synthesis (GO:0070987),19
signal transduction by p53 class mediator (GO:0072331),39
positive regulation of protein autophosphorylation (GO:0031954),22
chromosome condensation (GO:0030261),23
negative regulation of calcium ion transmembrane transporter activity (GO:1901020),32
regulation of mRNA metabolic process (GO:1903311),15
mitotic cell cycle arrest (GO:0071850),14
positive regulation of secretion (GO:0051047),16
regulation of granulocyte chemotaxis (GO:0071622),13
ubiquinone biosynthetic process (GO:0006744),15
negative regulation of hemostasis (GO:1900047),13
cellular lipid catabolic process (GO:0044242),24
manganese ion transport (GO:0006828),9
regulation of sprouting angiogenesis (GO:1903670),19
generation of neurons (GO:0048699),130
negative regulation of phosphate metabolic process (GO:0045936),19
response to lipid (GO:0033993),140
regulation of plasma membrane bounded cell projection organization (GO:0120035),13
DNA recombinase assembly (GO:0000730),8
regulation of epidermal cell differentiation (GO:0045604),20
negative regulation of keratinocyte proliferation (GO:0010839),7
regulation of phagocytosis (GO:0050764),41
negative regulation of mitotic cell cycle phase transition (GO:1901991),79
epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198),6
establishment of melanosome localization (GO:0032401),18
arginine biosynthetic process (GO:0006526),6
AV node cell action potential (GO:0086016),7
regulation of dendritic spine development (GO:0060998),31
viral gene expression (GO:0019080),110
negative regulation of cell-cell adhesion (GO:0022408),31
3'-UTR-mediated mRNA destabilization (GO:0061158),10
regulation of myosin-light-chain-phosphatase activity (GO:0035507),7
organophosphate ester transport (GO:0015748),25
histone-serine phosphorylation (GO:0035404),6
fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540),15
regulation of signal transduction (GO:0009966),233
regulation of protein acetylation (GO:1901983),9
regulation of feeding behavior (GO:0060259),11
positive regulation of production of molecular mediator of immune response (GO:0002702),9
apoptotic mitochondrial changes (GO:0008637),34
negative regulation of chromosome organization (GO:2001251),6
regulation of telomerase RNA localization to Cajal body (GO:1904872),18
positive regulation of lamellipodium morphogenesis (GO:2000394),7
catecholamine metabolic process (GO:0006584),15
DNA-dependent DNA replication (GO:0006261),56
positive regulation of dendritic spine development (GO:0060999),20
Notch receptor processing (GO:0007220),16
negative regulation of chondrocyte differentiation (GO:0032331),12
dolichyl diphosphate biosynthetic process (GO:0006489),7
negative regulation of protein localization to membrane (GO:1905476),24
intraciliary transport (GO:0042073),46
negative regulation of cytoskeleton organization (GO:0051494),24
phosphatidylcholine metabolic process (GO:0046470),71
regulation of sequestering of zinc ion (GO:0061088),10
epithelial to mesenchymal transition (GO:0001837),37
ATP synthesis coupled proton transport (GO:0015986),27
canonical glycolysis (GO:0061621),25
cellular response to interferon-alpha (GO:0035457),7
nervous system development (GO:0007399),455
apoptotic DNA fragmentation (GO:0006309),15
mesenchymal cell differentiation (GO:0048762),41
mitochondrial genome maintenance (GO:0000002),13
reverse cholesterol transport (GO:0043691),17
peptidyl-arginine modification (GO:0018195),12
positive regulation of growth hormone secretion (GO:0060124),6
regulation of regulatory T cell differentiation (GO:0045589),20
regulation of macrophage cytokine production (GO:0010935),9
transcription-coupled nucleotide-excision repair (GO:0006283),73
positive regulation of ubiquitin-protein transferase activity (GO:0051443),31
protein C-linked glycosylation via tryptophan (GO:0018317),7
cellular glucuronidation (GO:0052695),17
negative regulation of cellular protein metabolic process (GO:0032269),89
dendritic cell differentiation (GO:0097028),21
response to misfolded protein (GO:0051788),7
epidermis development (GO:0008544),81
positive regulation of leukocyte migration (GO:0002687),34
mRNA polyadenylation (GO:0006378),27
response to granulocyte macrophage colony-stimulating factor (GO:0097012),6
glucose transmembrane transport (GO:1904659),16
integrin activation (GO:0033622),8
negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315),11
mononuclear cell differentiation (GO:1903131),11
nuclear polyadenylation-dependent ncRNA catabolic process (GO:0071046),6
intracellular protein transmembrane transport (GO:0065002),11
positive regulation of cardiac muscle cell proliferation (GO:0060045),13
positive regulation of steroid metabolic process (GO:0045940),10
acylglycerol homeostasis (GO:0055090),22
negative regulation of transforming growth factor beta production (GO:0071635),6
atrial cardiac muscle cell action potential (GO:0086014),13
positive regulation of neural precursor cell proliferation (GO:2000179),14
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),291
positive regulation of protein maturation (GO:1903319),9
regulation of lymphocyte apoptotic process (GO:0070228),6
nuclear pore organization (GO:0006999),15
hydrogen ion transmembrane transport (GO:1902600),28
cellular response to forskolin (GO:1904322),8
positive regulation of cell adhesion mediated by integrin (GO:0033630),14
dendrite morphogenesis (GO:0048813),32
regulation of oligodendrocyte differentiation (GO:0048713),12
superoxide anion generation (GO:0042554),10
negative regulation of actin filament bundle assembly (GO:0032232),20
ATF6-mediated unfolded protein response (GO:0036500),9
tRNA transcription from RNA polymerase III promoter (GO:0042797),6
positive regulation of voltage-gated potassium channel activity (GO:1903818),9
negative regulation of cellular process (GO:0048523),534
transforming growth factor beta receptor signaling pathway (GO:0007179),76
protein monoubiquitination (GO:0006513),37
negative regulation of protein homooligomerization (GO:0032463),8
receptor metabolic process (GO:0043112),58
positive regulation by host of viral process (GO:0044794),11
B cell chemotaxis (GO:0035754),6
positive regulation of cellular protein metabolic process (GO:0032270),91
collagen fibril organization (GO:0030199),29
vitamin D metabolic process (GO:0042359),15
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),109
cellular response to dsRNA (GO:0071359),16
amylin receptor signaling pathway (GO:0097647),6
positive regulation of transmembrane transport (GO:0034764),7
negative regulation of immune effector process (GO:0002698),16
inorganic anion transmembrane transport (GO:0098661),64
regulation of autophagy (GO:0010506),203
regulation of chromosome organization (GO:0033044),24
mitotic spindle midzone assembly (GO:0051256),10
galactosylceramide metabolic process (GO:0006681),6
regulation of interleukin-6 biosynthetic process (GO:0045408),9
GTP metabolic process (GO:0046039),21
purine ribonucleoside bisphosphate biosynthetic process (GO:0034036),6
cellular response to alcohol (GO:0097306),28
regulation of Golgi organization (GO:1903358),14
positive regulation of cell-cell adhesion (GO:0022409),33
response to magnesium ion (GO:0032026),8
negative regulation of oxidative stress-induced neuron death (GO:1903204),10
cellular response to interleukin-21 (GO:0098757),8
establishment of protein localization to vacuole (GO:0072666),21
negative regulation of DNA binding (GO:0043392),34
"nucleotide-excision repair, DNA gap filling (GO:0006297)",23
lactation (GO:0007595),9
macrophage chemotaxis (GO:0048246),10
regulation of acute inflammatory response (GO:0002673),121
epithelial cell apoptotic process (GO:1904019),9
regulation of cholesterol metabolic process (GO:0090181),41
regulation of DNA-dependent DNA replication (GO:0090329),12
import across plasma membrane (GO:0098739),11
protein transport along microtubule (GO:0098840),16
chemical synaptic transmission (GO:0007268),289
regulation of membrane depolarization (GO:0003254),16
ventricular cardiac muscle cell membrane repolarization (GO:0099625),8
ribose phosphate metabolic process (GO:0019693),12
positive regulation of synapse assembly (GO:0051965),26
positive regulation of cell cycle G1/S phase transition (GO:1902808),23
regulation of leukocyte cell-cell adhesion (GO:1903037),11
"nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)",35
muscle cell differentiation (GO:0042692),36
positive regulation of cytoplasmic transport (GO:1903651),10
negative regulation of cell-substrate adhesion (GO:0010812),35
DNA metabolic process (GO:0006259),314
sialylation (GO:0097503),16
organelle fusion (GO:0048284),18
positive regulation of peptide secretion (GO:0002793),35
embryonic appendage morphogenesis (GO:0035113),13
regulation of mammary gland epithelial cell proliferation (GO:0033599),10
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),55
phenol-containing compound biosynthetic process (GO:0046189),8
regulation of epithelial to mesenchymal transition (GO:0010717),68
flavin-containing compound metabolic process (GO:0042726),7
fatty acid elongation (GO:0030497),12
regulation of endothelial cell migration (GO:0010594),69
vitamin K metabolic process (GO:0042373),6
gas transport (GO:0015669),10
cellular response to nitrogen starvation (GO:0006995),13
positive regulation of neurogenesis (GO:0050769),69
T cell activation (GO:0042110),88
positive regulation of calcineurin-NFAT signaling cascade (GO:0070886),7
cell morphogenesis involved in neuron differentiation (GO:0048667),97
protein localization to cilium (GO:0061512),22
establishment of apical/basal cell polarity (GO:0035089),12
neuron maturation (GO:0042551),9
carbohydrate biosynthetic process (GO:0016051),36
galactose catabolic process (GO:0019388),8
viral budding via host ESCRT complex (GO:0039702),20
T-helper 17 cell differentiation (GO:0072539),8
interleukin-17-mediated signaling pathway (GO:0097400),8
regulation of insulin secretion (GO:0050796),98
positive regulation of extracellular matrix organization (GO:1903055),11
interleukin-2-mediated signaling pathway (GO:0038110),11
