Pathway,Count
1-Acylglycerol-3-Phosphate O-acyltransferase Activity (GO:0003841),19
1-Acylglycerophosphocholine O-acyltransferase Activity (GO:0047184),5
1-Alkyl-2-Acetylglycerophosphocholine Esterase Activity (GO:0003847),6
1-Phosphatidylinositol Binding (GO:0005545),14
1-Phosphatidylinositol-3-Kinase Activity (GO:0016303),9
1-Phosphatidylinositol-3-Kinase Regulator Activity (GO:0046935),14
1-Phosphatidylinositol-4-Phosphate 3-Kinase Activity (GO:0035005),6
1-Phosphatidylinositol-4-Phosphate 5-Kinase Activity (GO:0016308),6
11-Cis Retinal Binding (GO:0005502),5
"2 Iron, 2 Sulfur Cluster Binding (GO:0051537)",12
2-Acylglycerol-3-Phosphate O-acyltransferase Activity (GO:0047144),7
2-Oxoglutarate-Dependent Dioxygenase Activity (GO:0016706),41
"3',5'-cyclic-AMP Phosphodiesterase Activity (GO:0004115)",13
"3',5'-cyclic-GMP Phosphodiesterase Activity (GO:0047555)",7
"3',5'-Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004114)",16
3'-5' DNA Helicase Activity (GO:0043138),14
3'-5' RNA Helicase Activity (GO:0034458),5
3'-5' Exonuclease Activity (GO:0008408),42
3'-5'-DNA Exonuclease Activity (GO:0008296),11
3'-5'-RNA Exonuclease Activity (GO:0000175),34
3-hydroxyacyl-CoA Dehydratase Activity (GO:0018812),6
3-hydroxyacyl-CoA Dehydrogenase Activity (GO:0003857),5
"4 Iron, 4 Sulfur Cluster Binding (GO:0051539)",13
4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase Activity (GO:0017083),5
5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] Hydrolase Activity (GO:0140933),6
5'-3' DNA Exonuclease Activity (GO:0035312),8
5'-3' DNA Helicase Activity (GO:0043139),7
5'-3' RNA Polymerase Activity (GO:0034062),18
5'-3' Exonuclease Activity (GO:0008409),13
5'-Flap Endonuclease Activity (GO:0017108),5
5'-Nucleotidase Activity (GO:0008253),12
5S rRNA Binding (GO:0008097),8
7SK snRNA Binding (GO:0097322),7
ABC-type Glutathione S-conjugate Transporter Activity (GO:0015431),6
ABC-type Xenobiotic Transporter Activity (GO:0008559),10
ADP Binding (GO:0043531),27
ADP Transmembrane Transporter Activity (GO:0015217),9
ADP-D-ribose Modification-Dependent Protein Binding (GO:0160002),5
AMP Binding (GO:0016208),10
ATP Binding (GO:0005524),279
ATP Transmembrane Transporter Activity (GO:0005347),10
ATP-activated Inward Rectifier Potassium Channel Activity (GO:0015272),5
ATP-gated Ion Channel Activity (GO:0035381),7
