Pathway,Count
ABC transporters,48
AGE-RAGE signaling pathway in diabetic complications,101
AMPK signaling pathway,126
Acute myeloid leukemia,69
Adherens junction,72
Adipocytokine signaling pathway,71
Adrenergic signaling in cardiomyocytes,148
African trypanosomiasis,39
"Alanine, aspartate and glutamate metabolism",37
Alcoholism,199
Aldosterone synthesis and secretion,102
Aldosterone-regulated sodium reabsorption,38
Allograft rejection,63
Alzheimer disease,175
Amino sugar and nucleotide sugar metabolism,49
Aminoacyl-tRNA biosynthesis,66
Amoebiasis,106
Amphetamine addiction,68
Amyotrophic lateral sclerosis (ALS),52
Antigen processing and presentation,90
Apelin signaling pathway,138
Apoptosis,141
Arachidonic acid metabolism,89
Arginine and proline metabolism,50
Arginine biosynthesis,19
Arrhythmogenic right ventricular cardiomyopathy (ARVC),72
Ascorbate and aldarate metabolism,27
Asthma,25
Autoimmune thyroid disease,78
Autophagy,130
Axon guidance,180
B cell receptor signaling pathway,72
Bacterial invasion of epithelial cells,74
Basal cell carcinoma,63
Basal transcription factors,43
Base excision repair,35
Bile secretion,72
Biosynthesis of unsaturated fatty acids,32
Bladder cancer,41
Breast cancer,147
Butanoate metabolism,27
C-type lectin receptor signaling pathway,112
Caffeine metabolism,6
Calcium signaling pathway,189
Carbohydrate digestion and absorption,43
Cardiac muscle contraction,78
Cell adhesion molecules (CAMs),170
Cell cycle,123
Cellular senescence,185
Central carbon metabolism in cancer,64
Chagas disease (American trypanosomiasis),103
Chemical carcinogenesis,94
Chemokine signaling pathway,197
Cholesterol metabolism,49
Choline metabolism in cancer,99
Cholinergic synapse,113
Chronic myeloid leukemia,76
Circadian entrainment,99
Circadian rhythm,30
Citrate cycle (TCA cycle),32
Cocaine addiction,48
Collecting duct acid secretion,27
Colorectal cancer,88
Complement and coagulation cascades,88
Cortisol synthesis and secretion,69
Cushing syndrome,159
Cysteine and methionine metabolism,50
Cytokine-cytokine receptor interaction,292
Cytosolic DNA-sensing pathway,61
DNA replication,35
Dilated cardiomyopathy (DCM),90
Dopaminergic synapse,135
Drug metabolism,114
ECM-receptor interaction,83
Endocrine and other factor-regulated calcium reabsorption,55
Endocytosis,269
Endometrial cancer,58
Epstein-Barr virus infection,229
ErbB signaling pathway,84
Estrogen signaling pathway,134
Ether lipid metabolism,47
Fanconi anemia pathway,51
Fat digestion and absorption,40
Fatty acid biosynthesis,14
