Pathway,Count
Hs ACE Inhibitor Pathway WP554 22578,5
Hs ACE Inhibitor Pathway WP554 30178,5
Hs Acetylcholine Synthesis WP528 29049,7
Hs Adipogenesis WP236 28133,112
Hs Alanine and aspartate metabolism WP106 20905,12
Hs Alpha6-Beta4 Integrin Signaling Pathway WP244 21193,63
Hs amino acid conjugation of benzoic acid WP521 29685,1
Hs Androgen Receptor Signaling Pathway WP138 20973,99
Hs Apoptosis Modulation by HSP70 WP384 21486,13
Hs Apoptosis Modulation by HSP70 WP384 29910,13
Hs Apoptosis WP254 22525,73
Hs Apoptosis WP254 29955,73
Hs Arachidonate Epoxygenase - Epoxide Hydrolase WP678 29111,3
Hs Arachidonate Epoxygenase - Epoxide Hydrolase WP678 29908,3
Hs Arylamine metabolism WP694 29508,2
Hs Arylamine metabolism WP694 29733,2
Hs Arylamine metabolism WP694 29878,2
Hs AZ conjugatie WP521 21774,1
Hs B Cell Receptor Signaling Pathway WP23 20725,147
Hs Biogenic Amine Synthesis WP550 21838,15
Hs Blood Clotting Cascade WP272 21251,17
Hs Blood Clotting Cascade WP272 30179,17
Hs Calcium Regulation in the Cardiac Cell WP536 21808,130
Hs Cell cycle WP179 28966,87
Hs Cholesterol Biosynthesis WP197 21093,14
"Hs Complement Activation, Classical Pathway WP545 21826",8
Hs Complement and Coagulation Cascades KEGG WP558 22582,37
Hs Cytokines and Inflammatory Response WP530 21794,23
Hs Cytoplasmic Ribosomal Proteins WP477 21684,86
Hs Delta-Notch Signaling Pathway WP61 20805,76
Hs Diurnally regulated genes with circadian orthologs WP410 28213,45
Hs DNA Replication WP466 21660,39
Hs EBV LMP1 signaling WP262 24885,2
Hs EBV LMP1 signaling WP262 29609,2
Hs EGFR1 Signaling Pathway WP437 21600,164
Hs Eicosanoid Synthesis WP167 21031,17
Hs Electron Transport Chain WP111 20917,98
Hs Endochondral Ossification WP474 28899,60
Hs Endochondral Ossification WP474 29737,60
Hs Epigenetic Stress Regulation WP686 29069,1
Hs EPO Receptor Signaling WP581 22574,22
Hs ErbB signaling pathway WP673 28873,29
Hs ErbB signaling pathway WP673 29738,29
Hs ErbB signaling pathway WP673 29836,42
Hs estrogen signalling WP712 29593,63
Hs estrogen signalling WP712 29675,63
Hs estrogen signalling WP712 29739,63
Hs Eukaryotic Transcription Initiation WP405 26587,40
Hs Eukaryotic Transcription Initiation WP405 29565,40
Hs FAS pathway and Stress induction of HSP regulation WP314 21341,34
Hs Fatty Acid Beta Oxidation WP143 20983,31
Hs Fatty Acid Biosynthesis WP357 21427,18
Hs Fatty Acid Omega Oxidation WP206 21113,13
Hs Folic Acid Network WP176 21049,28
Hs Folic Acid Network WP176 30153,28
Hs G13 Signaling Pathway WP524 21780,36
Hs G1 to S cell cycle control WP45 20771,65
