Pathway,Count
chaperone binding (GO:0051087),16
S-adenosylmethionine-dependent methyltransferase activity (GO:0008757),32
unfolded protein binding (GO:0051082),59
hormone binding (GO:0042562),19
NF-kappaB binding (GO:0051059),14
"transferase activity, transferring glycosyl groups (GO:0016757)",124
"transferase activity, transferring acyl groups (GO:0016746)",95
metal ion binding (GO:0046872),400
transferase activity (GO:0016740),831
"hydrolase activity, acting on ester bonds (GO:0016788)",323
solute:solute antiporter activity (GO:0015300),12
nucleotidyltransferase activity (GO:0016779),60
sequence-specific DNA binding (GO:0043565),103
"phosphotransferase activity, for other substituted phosphate groups (GO:0016780)",10
hydrolase activity (GO:0016787),992
structure-specific DNA binding (GO:0043566),67
heat shock protein binding (GO:0031072),14
glutathione transferase activity (GO:0004364),16
helicase activity (GO:0004386),63
guanylate kinase activity (GO:0004385),9
molecular adaptor activity (GO:0060090),58
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)",11
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)",11
lipoprotein receptor binding (GO:0070325),15
ligand-dependent nuclear receptor transcription coactivator activity (GO:0030374),21
double-stranded DNA binding (GO:0003690),37
single-stranded DNA binding (GO:0003697),38
ATPase binding (GO:0051117),11
molecular function (GO:0003674),8469
beta-amyloid binding (GO:0001540),10
nucleic acid binding (GO:0003676),1088
DNA binding (GO:0003677),803
DNA helicase activity (GO:0003678),32
damaged DNA binding (GO:0003684),26
chromatin binding (GO:0003682),37
caspase activator activity (GO:0008656),13
NADP or NADPH binding (GO:0050661),13
coenzyme binding (GO:0050662),31
"ATPase activity, coupled (GO:0042623)",114
"ATPase activity, coupled to transmembrane movement of substances (GO:0042626)",45
protein phosphatase type 2A regulator activity (GO:0008601),16
androgen receptor binding (GO:0050681),25
estrogen receptor binding (GO:0030331),9
transforming growth factor beta binding (GO:0050431),10
WW domain binding (GO:0050699),11
potassium channel regulator activity (GO:0015459),21
auxiliary transport protein activity (GO:0015457),38
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001),17
acetylcholine receptor activity (GO:0015464),18
protein dimerization activity (GO:0046983),282
protein heterodimerization activity (GO:0046982),114
calcium-dependent protein binding (GO:0048306),21
"oxidoreductase activity, acting on NADH or NADPH, quinone or similar compound as acceptor (GO:0016655)",45
cholesterol binding (GO:0015485),14
"oxidoreductase activity, acting on NADH or NADPH (GO:0016651)",70
carboxylic acid transmembrane transporter activity (GO:0046943),47
peptide antigen binding (GO:0042605),13
signal sequence binding (GO:0005048),18
lipase inhibitor activity (GO:0055102),10
scavenger receptor activity (GO:0005044),10
heme binding (GO:0020037),9
death receptor activity (GO:0005035),9
thyroid hormone receptor binding (GO:0046966),21
transforming growth factor beta receptor activity (GO:0005024),12
magnesium ion binding (GO:0000287),67
serine-type endopeptidase activity (GO:0004252),56
protease binding (GO:0002020),18
p53 binding (GO:0002039),13
actin filament binding (GO:0051015),28
protein kinase A binding (GO:0051018),9
enzyme regulator activity (GO:0030234),381
GTPase binding (GO:0051020),39
carbohydrate binding (GO:0030246),112
protein transporter activity (GO:0008565),25
ubiquitin thiolesterase activity (GO:0004221),13
metalloendopeptidase activity (GO:0004222),36
G-protein-coupled receptor binding (GO:0001664),60
R-SMAD binding (GO:0070412),10
protein kinase activator activity (GO:0030295),12
enzyme activator activity (GO:0008047),148
serine hydrolase activity (GO:0017171),66
glutamate receptor activity (GO:0008066),22
cytoskeletal protein binding (GO:0008092),206
cytoskeletal adaptor activity (GO:0008093),9
DNA-dependent ATPase activity (GO:0008094),28
N-acetyltransferase activity (GO:0008080),44
growth factor activity (GO:0008083),83
low-density lipoprotein receptor binding (GO:0050750),11
microtubule binding (GO:0008017),39
beta-catenin binding (GO:0008013),15
protein complex binding (GO:0032403),84
chemokine activity (GO:0008009),40
kinase inhibitor activity (GO:0019210),26
deacetylase activity (GO:0019213),13
phosphatase inhibitor activity (GO:0019212),13
kinase activator activity (GO:0019209),16
phosphatase regulator activity (GO:0019208),32
lipoprotein binding (GO:0008034),23
ATP-dependent helicase activity (GO:0008026),30
monocarboxylic acid transmembrane transporter activity (GO:0008028),13
protein C-terminus binding (GO:0008022),98
beta-tubulin binding (GO:0048487),11
lipid kinase activity (GO:0001727),20
small GTPase binding (GO:0031267),38
receptor signaling complex scaffold activity (GO:0030159),16
low-density lipoprotein binding (GO:0030169),16
PDZ domain binding (GO:0030165),22
MHC class II receptor activity (GO:0032395),10
MHC class I receptor activity (GO:0032393),16
exonuclease activity (GO:0004527),24
endodeoxyribonuclease activity (GO:0004520),11
endoribonuclease activity (GO:0004521),16
endonuclease activity (GO:0004519),32
"RNA splicing factor activity, transesterification mechanism (GO:0031202)",24
ribonuclease activity (GO:0004540),34
deoxyribonuclease activity (GO:0004536),22
promoter binding (GO:0010843),25
Rho GTPase binding (GO:0017048),13
purine nucleotide binding (GO:0017076),275
peptidoglycan binding (GO:0042834),9
histone deacetylase binding (GO:0042826),13
electron carrier activity (GO:0009055),61
cell surface binding (GO:0043498),23
eukaryotic cell surface binding (GO:0043499),12
ligase activity (GO:0016874),151
protein homodimerization activity (GO:0042803),209
identical protein binding (GO:0042802),416
vitamin D receptor binding (GO:0042809),13
"ATPase activity, coupled to movement of substances (GO:0043492)",50
ATPase activity (GO:0016887),157
acid-amino acid ligase activity (GO:0016881),97
protein binding (GO:0005515),5165
calmodulin binding (GO:0005516),33
collagen binding (GO:0005518),24
SMAD binding (GO:0046332),33
