Pathway,Count
monocyte activation (GO:0042117),8
cobalamin metabolic process (GO:0009235),21
prostaglandin biosynthetic process (GO:0001516),12
prostaglandin metabolic process (GO:0006693),9
cyclooxygenase pathway (GO:0019371),11
chromatin silencing (GO:0006342),37
positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148),6
histone H3-K4 methylation (GO:0051568),14
blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:0002043),6
positive regulation of endothelial cell migration (GO:0010595),42
protein transport (GO:0015031),29
activation of protein kinase B activity (GO:0032148),24
integrin activation (GO:0033622),7
regulation of cell adhesion mediated by integrin (GO:0033628),10
tube formation (GO:0035148),7
cellular response to vascular endothelial growth factor stimulus (GO:0035924),20
regulation of GTPase activity (GO:0043087),49
cellular response to fibroblast growth factor stimulus (GO:0044344),18
positive regulation of stress fiber assembly (GO:0051496),32
negative regulation of focal adhesion assembly (GO:0051895),14
negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051),11
negative regulation of protein targeting to membrane (GO:0090315),6
negative regulation of substrate adhesion-dependent cell spreading (GO:1900025),12
tRNA methylation (GO:0030488),13
activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c (GO:0008635),7
negative regulation of protein homooligomerization (GO:0032463),5
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124),33
positive regulation of innate immune response (GO:0045089),15
inositol metabolic process (GO:0006020),5
inositol phosphate metabolic process (GO:0043647),45
inositol phosphate dephosphorylation (GO:0046855),6
response to osmotic stress (GO:0006970),9
JNK cascade (GO:0007254),42
activation of JUN kinase activity (GO:0007257),28
response to heat (GO:0009408),18
response to UV (GO:0009411),32
positive regulation of telomere maintenance via telomerase (GO:0032212),32
proteolysis in other organism (GO:0035897),6
stress-activated MAPK cascade (GO:0051403),22
positive regulation of telomerase activity (GO:0051973),33
positive regulation of telomere capping (GO:1904355),17
bile acid biosynthetic process (GO:0006699),26
fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540),15
alpha-linolenic acid metabolic process (GO:0036109),13
spliceosomal snRNP assembly (GO:0000387),27
"DNA-templated transcription, termination (GO:0006353)",7
regulation of mitotic nuclear division (GO:0007088),21
endothelial cell activation (GO:0042118),7
regulation of cell size (GO:0008361),15
negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642),7
negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067),8
microvillus assembly (GO:0030033),14
negative regulation of catenin import into nucleus (GO:0035414),9
establishment of epithelial cell apical/basal polarity (GO:0045198),5
negative regulation of mitotic cell cycle (GO:0045930),18
negative regulation of protein kinase B signaling (GO:0051898),28
establishment of protein localization to plasma membrane (GO:0090002),33
androgen biosynthetic process (GO:0006702),10
DNA damage checkpoint (GO:0000077),25
DNA repair (GO:0006281),121
DNA damage induced protein phosphorylation (GO:0006975),8
peptidyl-threonine phosphorylation (GO:0018107),61
G2 DNA damage checkpoint (GO:0031572),20
positive regulation of cell cycle (GO:0045787),23
negative regulation of mitotic nuclear division (GO:0045839),7
regulation of mitotic centrosome separation (GO:0046602),5
replicative senescence (GO:0090399),7
regulation of histone H3-K9 acetylation (GO:2000615),5
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059),22
lysosome organization (GO:0007040),26
protein catabolic process (GO:0030163),24
peptide catabolic process (GO:0043171),16
bone resorption (GO:0045453),8
neuromuscular process controlling balance (GO:0050885),7
dopamine receptor signaling pathway (GO:0007212),9
negative regulation of voltage-gated calcium channel activity (GO:1901386),12
mitotic sister chromatid segregation (GO:0000070),17
establishment of mitotic spindle orientation (GO:0000132),12
attachment of spindle microtubules to kinetochore (GO:0008608),9
metaphase plate congression (GO:0051310),11
attachment of mitotic spindle microtubules to kinetochore (GO:0051315),9
positive regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090267),7
angiogenesis (GO:0001525),93
branching involved in blood vessel morphogenesis (GO:0001569),14
neuron migration (GO:0001764),35
cell migration involved in sprouting angiogenesis (GO:0002042),14
positive regulation of smooth muscle cell migration (GO:0014911),6
nerve development (GO:0021675),5
retinal ganglion cell axon guidance (GO:0031290),6
cellular response to hepatocyte growth factor stimulus (GO:0035729),5
endothelial cell chemotaxis (GO:0035767),8
hepatocyte growth factor receptor signaling pathway (GO:0048012),11
positive regulation of axon extension involved in axon guidance (GO:0048842),5
artery morphogenesis (GO:0048844),12
axon extension involved in axon guidance (GO:0048846),8
positive chemotaxis (GO:0050918),14
regulation of vesicle-mediated transport (GO:0060627),8
sympathetic ganglion development (GO:0061549),9
semaphorin-plexin signaling pathway (GO:0071526),15
killing of cells of other organism (GO:0031640),23
chloride transmembrane transport (GO:1902476),24
muscle cell cellular homeostasis (GO:0046716),12
synaptic vesicle exocytosis (GO:0016079),14
cellular response to glucose stimulus (GO:0071333),15
positive regulation of type I interferon production (GO:0032481),46
positive regulation of protein targeting to mitochondrion (GO:1903955),85
regulation of exocytosis (GO:0017157),16
noradrenergic neuron differentiation (GO:0003357),5
dopaminergic neuron differentiation (GO:0071542),15
regulation of rhodopsin mediated signaling pathway (GO:0022400),25
negative regulation of peptidyl-threonine phosphorylation (GO:0010801),12
regulation of MAP kinase activity (GO:0043405),9
negative regulation of MAPK cascade (GO:0043409),10
fatty acid alpha-oxidation (GO:0001561),8
2-oxoglutarate metabolic process (GO:0006103),14
B cell homeostasis (GO:0001782),8
hematopoietic progenitor cell differentiation (GO:0002244),12
negative regulation of B cell proliferation (GO:0030889),9
glutathione biosynthetic process (GO:0006750),11
positive regulation of calcium ion transport (GO:0051928),18
mucosal immune response (GO:0002385),5
negative regulation of blood pressure (GO:0045776),9
cellular response to fatty acid (GO:0071398),9
activation of innate immune response (GO:0002218),10
positive regulation of defense response to virus by host (GO:0002230),17
positive regulation of interleukin-1 beta production (GO:0032731),5
response to zinc ion (GO:0010043),14
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),22
branched-chain amino acid catabolic process (GO:0009083),19
type I interferon signaling pathway (GO:0060337),62
