Pathway,Count
Classical Complement Pathway Homo sapiens h classicPathway,15
Lectin Induced Complement Pathway Homo sapiens h lectinPathway,13
Alternative Complement Pathway Homo sapiens h alternativePathway,10
Inhibition of Matrix Metalloproteinases Homo sapiens h reckPathway,8
Reversal of Insulin Resistance by Leptin Homo sapiens h leptinPathway,10
Eicosanoid Metabolism Homo sapiens h eicosanoidPathway,23
Mechanism of Acetaminophen Activity and Toxicity Homo sapiens h AcetaminophenPathway,7
Regulators of Bone Mineralization Homo sapiens h npp1Pathway,11
Platelet Amyloid Precursor Protein Pathway Homo sapiens h plateletAppPathway,14
Intrinsic Prothrombin Activation Pathway Homo sapiens h intrinsicPathway,23
Extrinsic Prothrombin Activation Pathway Homo sapiens h extrinsicPathway,13
Fibrinolysis Pathway Homo sapiens h fibrinolysisPathway,15
Visual Signal Transduction Homo sapiens h rhodopsinPathway,13
IL22 Soluble Receptor Signaling Pathway  Homo sapiens h il22bppathway,11
IFN alpha signaling pathway Homo sapiens h ifnaPathway,9
IFN gamma signaling pathway  Homo sapiens h ifngPathway,6
Chaperones modulate interferon Signaling Pathway Homo sapiens h tidPathway,18
NO2-dependent IL 12 Pathway in NK cells Homo sapiens h no2il12Pathway,9
IL12 and Stat4 Dependent Signaling Pathway in Th1 Development Homo sapiens h IL12Pathway,15
The 4-1BB-dependent immune response Homo sapiens h 41bbPathway,13
IL-10 Anti-inflammatory Signaling Pathway Homo sapiens h il10Pathway,13
p38 MAPK Signaling Pathway  Homo sapiens h p38mapkPathway,30
MAPKinase Signaling Pathway Homo sapiens h mapkPathway,56
Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases Homo sapiens h dspPathway,9
NFkB activation by Nontypeable Hemophilus influenzae Homo sapiens h nthiPathway,29
TGF beta signaling pathway Homo sapiens h tgfbPathway,20
ALK in cardiac myocytes Homo sapiens h alkPathway,27
CTCF: First Multivalent Nuclear Factor Homo sapiens h ctcfPathway,23
TACI and BCMA stimulation of B cell immune responses Homo sapiens h tall1Pathway,8
TNFR2 Signaling Pathway Homo sapiens h tnfr2Pathway,12
CD40L Signaling Pathway Homo sapiens h cd40Pathway,9
NF-kB Signaling Pathway Homo sapiens h nfkbPathway,21
Signal transduction through IL1R Homo sapiens h il1rPathway,36
Toll-Like Receptor Pathway Homo sapiens h tollPathway,35
Bone Remodeling Homo sapiens h ranklPathway,16
Double Stranded RNA Induced Gene Expression Homo sapiens h rnaPathway,14
Regulation of eIF2 Homo sapiens h eif2Pathway,11
Eukaryotic protein translation Homo sapiens h eifPathway,14
Internal Ribosome entry pathway Homo sapiens h iresPathway,18
Apoptotic DNA fragmentation and tissue homeostasis Homo sapiens h DNAfragmentPathway,11
Granzyme A mediated Apoptosis Pathway Homo sapiens h setPathway,12
TSP-1 Induced Apoptosis in Microvascular Endothelial Cell  Homo sapiens h tsp1Pathway,7
D4-GDI Signaling Pathway Homo sapiens h d4gdiPathway,6
TNF/Stress Related Signaling Homo sapiens h stressPathway,23
Ceramide Signaling Pathway Homo sapiens h ceramidePathway,33
SODD/TNFR1 Signaling Pathway Homo sapiens h soddPathway,9
TNFR1 Signaling Pathway Homo sapiens h tnfr1Pathway,17
Induction of apoptosis through DR3 and DR4/5 Death Receptors  Homo sapiens h deathPathway,23
Caspase Cascade in Apoptosis Homo sapiens h caspasePathway,23
HIV-1 Nef: negative effector of Fas and TNF Homo sapiens h HivnefPathway,53
FAS signaling pathway ( CD95 ) Homo sapiens h fasPathway,20
Stress Induction of HSP Regulation Homo sapiens h hsp27Pathway,14
West Nile Virus Homo sapiens h WNVpathway,9
Regulation of cell cycle progression by Plk3 Homo sapiens h plk3Pathway,18
Apoptotic Signaling in Response to DNA Damage Homo sapiens h chemicalPathway,14
Role of Mitochondria in Apoptotic Signaling Homo sapiens h mitochondriaPathway,13
Hypoxia-Inducible Factor in the Cardiovascular System Homo sapiens h hifPathway,16
Erythropoietin mediated neuroprotection through NF-kB Homo sapiens h eponfkbPathway,13
Acetylation and Deacetylation of RelA in Nucleus Homo sapiens h RELAPathway,5
Pelp1 Modulation of Estrogen Receptor Activity Homo sapiens h pelp1Pathway,5
IL-7 Signal Transduction Homo sapiens h il7Pathway,15
Mechanism of Gene Regulation by Peroxisome Proliferators via PPARa Homo sapiens h pparaPathway,52
Role of PPAR-gamma Coactivators in Obesity and Thermogenesis Homo sapiens h ppargPathway,9
Control of Gene Expression by Vitamin D Receptor Homo sapiens h vdrPathway,27
The information-processing pathway at the IFN-beta enhancer Homo sapiens h pcafpathway,29
Chromatin Remodeling by hSWI/SNF ATP-dependent Complexes Homo sapiens h hSWI-SNFpathway,16
CARM1 and Regulation of the Estrogen Receptor Homo sapiens h carm-erPathway,12
Nuclear receptors coordinate the activities of chromatin remodeling complexes and coactivators to facilitate initiation of transcription in carcinoma cells Homo sapiens h rarrxrPathway,15
Map Kinase Inactivation of SMRT Corepressor Homo sapiens h egfr smrtePathway,17
"Basic mechanism of action of PPARa, PPARb(d) and PPARg and effects on gene expression Homo sapiens h pparPathway",5
Visceral Fat Deposits and the Metabolic Syndrome Homo sapiens h vobesityPathway,8
RNA polymerase III transcription Homo sapiens h RNApol3Pathway,8
Antigen Processing and Presentation Homo sapiens h mhcPathway,12
IL 4 signaling pathway Homo sapiens h il4Pathway,15
The Co-Stimulatory Signal During T-cell Activation Homo sapiens h ctla4Pathway,20
Lck and Fyn tyrosine kinases in initiation of TCR Activation Homo sapiens h tcraPathway,13
Role of MEF2D in T-cell Apoptosis Homo sapiens h mef2dPathway,30
T Cell Receptor Signaling Pathway Homo sapiens h tcrPathway,55
BCR Signaling Pathway Homo sapiens h bcrPathway,31
Fc Epsilon Receptor I Signaling in Mast Cells Homo sapiens h fcer1Pathway,29
Inhibition of Cellular Proliferation by Gleevec Homo sapiens h gleevecpathway,22
TPO Signaling Pathway Homo sapiens h TPOPathway,24
EGF Signaling Pathway Homo sapiens h egfPathway,20
PDGF Signaling Pathway Homo sapiens h pdgfPathway,26
IGF-1 Signaling Pathway Homo sapiens h igf1Pathway,20
Nerve growth factor pathway (NGF) Homo sapiens h ngfPathway,17
Calcium Signaling by HBx of Hepatitis B virus Homo sapiens h HBxPathway,15
Angiotensin II mediated activation of JNK Pathway via Pyk2 dependent signaling Homo sapiens h At1rPathway,34
Links between Pyk2 and Map Kinases Homo sapiens h pyk2Pathway,26
Bioactive Peptide Induced Signaling Pathway Homo sapiens h biopeptidesPathway,33
Transcription factor CREB and its extracellular signals Homo sapiens h crebPathway,27
Trka Receptor Signaling Pathway Homo sapiens h trkaPathway,13
Role of Erk5 in Neuronal Survival Homo sapiens h erk5Pathway,26
Phospholipids as signalling intermediaries Homo sapiens h edg1Pathway,33
PTEN dependent cell cycle arrest and apoptosis Homo sapiens h ptenPathway,15
The IGF-1 Receptor and Longevity Homo sapiens h longevityPathway,16
Multiple antiapoptotic pathways from IGF-1R signaling lead to BAD phosphorylation Homo sapiens h igf1rPathway,13
Insulin Signaling Pathway Homo sapiens h insulinPathway,11
Growth Hormone Signaling Pathway Homo sapiens h ghPathway,22
EPO Signaling Pathway Homo sapiens h epoPathway,11
IL 3 signaling pathway Homo sapiens h il3Pathway,12
IL 2 signaling pathway Homo sapiens h il2Pathway,14
IL-2 Receptor Beta Chain in T cell Activation Homo sapiens h il2rbPathway,49
Role of ERBB2 in Signal Transduction and Oncology Homo sapiens h her2Pathway,28
IL 6 signaling pathway Homo sapiens h il6Pathway,13
Stat3 Signaling Pathway Homo sapiens h stat3Pathway,8
Erk1/Erk2 Mapk Signaling pathway Homo sapiens h erkPathway,22
Phosphorylation of MEK1 by cdk5/p35 down regulates the MAP kinase pathway Homo sapiens h cdk5Pathway,14
Sprouty regulation of tyrosine kinase signals Homo sapiens h spryPathway,20
Regulation of Splicing through Sam68 Homo sapiens h sam68Pathway,10
Melanocyte Development and Pigmentation Pathway Homo sapiens h melanocytepathway,13
Role of MAL in Rho-Mediated Activation of SRF Homo sapiens h malPathway,19
CCR3 signaling in Eosinophils Homo sapiens h CCR3Pathway,23
Aspirin Blocks Signaling Pathway Involved in Platelet Activation Homo sapiens h sppaPathway,17
fMLP induced chemokine gene expression in HMC-1 cells Homo sapiens h fMLPpathway,30
Cadmium induces DNA synthesis and proliferation in macrophages Homo sapiens h cdMacPathway,16
Role of EGF Receptor Transactivation by GPCRs in Cardiac Hypertrophy Homo sapiens h cardiacegfPathway,33
Keratinocyte Differentiation Homo sapiens h keratinocytePathway,53
Trefoil Factors Initiate  Mucosal Healing Homo sapiens h tffPathway,36
Influence of Ras and Rho proteins on G1 to S Transition Homo sapiens h RacCycDPathway,28
Human Cytomegalovirus and Map Kinase Pathways Homo sapiens h hcmvPathway,16
Ras-Independent pathway in NK cell-mediated cytotoxicity Homo sapiens h nkcellsPathway,22
Phosphoinositides and their downstream targets. Homo sapiens h ptdinsPathway,21
Ras Signaling Pathway Homo sapiens h rasPathway,20
AKT Signaling Pathway Homo sapiens h aktPathway,18
Role of nicotinic acetylcholine receptors in the regulation of apoptosis Homo sapiens h achPathway,17
Skeletal muscle hypertrophy is regulated via AKT/mTOR pathway Homo sapiens h igf1mtorpathway,25
mTOR Signaling Pathway Homo sapiens h mTORPathway,24
Regulation of eIF4e and p70 S6 Kinase Homo sapiens h eif4Pathway,24
B Cell Survival Pathway Homo sapiens h bcellsurvivalPathway,13
Phospholipase C Signaling Pathway Homo sapiens h plcPathway,5
CXCR4 Signaling Pathway Homo sapiens h cxcr4Pathway,11
Pertussis toxin-insensitive CCR5 Signaling in Macrophage Homo sapiens h Ccr5Pathway,9
Actions of Nitric Oxide in the Heart Homo sapiens h no1Pathway,42
"VEGF, Hypoxia, and Angiogenesis Homo sapiens h vegfPathway",30
Cell to Cell Adhesion Signaling Homo sapiens h cell2cellPathway,12
Integrin Signaling Pathway Homo sapiens h integrinPathway,33
Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia Homo sapiens h ecmPathway,31
uCalpain and friends in Cell spread Homo sapiens h ucalpainPathway,17
mCalpain and friends in Cell motility Homo sapiens h mCalpainPathway,30
Oxidative Stress Induced Gene Expression Via Nrf2 Homo sapiens h arenrf2Pathway,18
CBL mediated ligand-induced downregulation of EGF receptors Homo sapiens h cblPathway,8
Effects of calcineurin in Keratinocyte Differentiation Homo sapiens h calcineurinPathway,13
"Endocytotic role of NDK, Phosphins and Dynamin Homo sapiens h ndkDynaminPathway",16
NFAT and Hypertrophy of the heart Homo sapiens h nfatPathway,44
Ca++/ Calmodulin-dependent Protein Kinase Activation Homo sapiens h CaCaMPathway,8
Regulation of PGC-1a Homo sapiens h pgc1aPathway,20
Signal Dependent Regulation of Myogenesis by Corepressor MITR Homo sapiens h MITRPathway,8
Control of skeletal myogenesis by HDAC and calcium/calmodulin-dependent kinase (CaMK) Homo sapiens h hdacPathway,21
Regulation of BAD phosphorylation Homo sapiens h badPathway,23
Transcription Regulation by Methyltransferase of CARM1 Homo sapiens h carm1Pathway,14
Repression of Pain Sensation by the Transcriptional Regulator DREAM Homo sapiens h dreampathway,15
GATA3 participate in activating the Th2 cytokine genes expression Homo sapiens h GATA3pathway,19
Phospholipase C-epsilon pathway Homo sapiens h plcePathway,12
Cystic fibrosis transmembrane conductance regulator (CFTR) and beta 2 adrenergic receptor (b2AR) pathway Homo sapiens h cftrPathway,20
How Progesterone Initiates the Oocyte Maturation Homo sapiens h mPRPathway,23
Regulation of ck1/cdk5 by type 1 glutamate receptors Homo sapiens h ck1Pathway,24
Attenuation of GPCR Signaling Homo sapiens h agpcrPathway,13
Signaling Pathway from G-Protein Families Homo sapiens h gpcrPathway,26
Nitric Oxide Signaling Pathway Homo sapiens h nos1Pathway,19
Stathmin and breast cancer resistance to antimicrotubule agents Homo sapiens h stathminPathway,24
AKAP95 role in mitosis and chromosome dynamics Homo sapiens h akap95Pathway,14
Protein Kinase A at the Centrosome Homo sapiens h akapCentrosomePathway,12
Rho-Selective Guanine Exchange Factor AKAP13 Mediates Stress Fiber Formation Homo sapiens h akap13Pathway,11
Regulation of Spermatogenesis by CREM Homo sapiens h cremPathway,10
Activation of Csk by cAMP-dependent Protein Kinase Inhibits Signaling through the T Cell Receptor Homo sapiens h CSKPathway,43
"Activation of cAMP-dependent protein kinase, PKA Homo sapiens h gsPathway",29
ChREBP regulation by carbohydrates and cAMP Homo sapiens h chrebpPathway,40
Beta-arrestins in GPCR Desensitization Homo sapiens h bArrestinPathway,28
Role of Beta-arrestins in the activation and targeting of MAP kinases Homo sapiens h barr-mapkPathway,30
Roles of Beta-arrestin-dependent Recruitment of Src Kinases in GPCR Signaling Homo sapiens h bArrestin-srcPathway,34
Ion Channels and Their Functional Role in Vascular Endothelium Homo sapiens h raccPathway,45
Corticosteroids and cardioprotection Homo sapiens h gcrPathway,25
G-Protein Signaling Through Tubby Proteins Homo sapiens h tubbyPathway,10
Activation of PKC through G-protein coupled receptors Homo sapiens h pkcPathway,11
PKC-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase Homo sapiens h myosinPathway,21
Thrombin signaling and protease-activated receptors Homo sapiens h Par1Pathway,27
ADP-Ribosylation Factor Homo sapiens h arapPathway,29
Rho cell motility signaling pathway Homo sapiens h rhoPathway,32
Rac 1 cell motility signaling pathway Homo sapiens h rac1Pathway,36
Role of PI3K subunit p85 in regulation of Actin Organization and Cell Migration Homo sapiens h cdc42racPathway,16
How does salmonella hijack a cell Homo sapiens h salmonellaPathway,11
Y branching of actin filaments Homo sapiens h actinYPathway,16
Prion Pathway Homo sapiens h prionPathway,18
Agrin in Postsynaptic Differentiation Homo sapiens h agrPathway,47
Neuroregulin receptor degredation protein-1 Controls ErbB3 receptor recycling Homo sapiens h ErbB3Pathway,6
g-Secretase mediated ErbB4 Signaling Pathway  Homo sapiens h erbB4pathway,8
Proteolysis and Signaling Pathway of Notch  Homo sapiens h notchpathway,6
Deregulation of CDK5 in Alzheimers Disease Homo sapiens h p35alzheimersPathway,7
FOSB gene expression and drug abuse Homo sapiens h fosbPathway,5
Lissencephaly gene (LIS1) in neuronal migration and development Homo sapiens h Lis1Pathway,20
Inactivation of Gsk3 by AKT causes accumulation of b-catenin in Alveolar Macrophages Homo sapiens h gsk3Pathway,39
WNT Signaling Pathway Homo sapiens h wntPathway,30
Multi-step Regulation of Transcription by Pitx2 Homo sapiens h pitx2Pathway,27
Segmentation Clock Homo sapiens h hesPathway,24
Wnt/LRP6 Signalling Homo sapiens h wnt-lrp6Pathway,7
Cardiac Protection Against ROS  Homo sapiens h flumazenilPathway,11
Gamma-aminobutyric Acid Receptor Life Cycle Homo sapiens h gabaPathway,15
SUMOylation as a mechanism to modulate CtBP-dependent gene responses Homo sapiens h ctbp1Pathway,8
Role of Parkin in Ubiquitin-Proteasomal Pathway Homo sapiens h parkinPathway,8
ER?associated degradation (ERAD) Pathway Homo sapiens h eradPathway,19
Basic Mechanisms of SUMOylation Homo sapiens h sumoPathway,6
Regulation of transcriptional activity by PML Homo sapiens h pmlPathway,11
BTG family proteins and cell cycle regulation Homo sapiens h btg2Pathway,9
p53 Signaling Pathway Homo sapiens h p53Pathway,13
Cyclins and Cell Cycle Regulation Homo sapiens h cellcyclePathway,23
Cell Cycle: G1/S Check Point  Homo sapiens h g1Pathway,26
E2F1 Destruction Pathway Homo sapiens h skp2e2fPathway,10
Cyclin E Destruction Pathway Homo sapiens h fbw7Pathway,9
Regulation of p27 Phosphorylation during Cell Cycle Progression Homo sapiens h p27Pathway,13
CDK Regulation of DNA Replication Homo sapiens h mcmPathway,18
Sonic Hedgehog Receptor Ptc1 Regulates cell cycle Homo sapiens h ptc1Pathway,9
Estrogen-responsive protein Efp controls cell cycle and breast tumors growth Homo sapiens h EfpPathway,15
RB Tumor Suppressor/Checkpoint Signaling in response to DNA damage Homo sapiens h rbPathway,13
cdc25 and chk1 Regulatory Pathway in response to DNA damage Homo sapiens h cdc25Pathway,7
Cell Cycle: G2/M Checkpoint Homo sapiens h g2Pathway,22
ATM Signaling Pathway Homo sapiens h atmPathway,18
Hypoxia and p53 in the Cardiovascular system Homo sapiens h p53hypoxiaPathway,21
Tumor Suppressor Arf Inhibits Ribosomal Biogenesis Homo sapiens h arfPathway,23
"Telomeres, Telomerase, Cellular Aging, and  Immortality Homo sapiens h telPathway",15
Overview of telomerase protein component gene hTert Transcriptional Regulation  Homo sapiens h tertpathway,10
Overview of telomerase RNA component gene hTerc Transcriptional Regulation Homo sapiens h tercPathway,7
"Role of BRCA1,  BRCA2 and ATR in Cancer Susceptibility Homo sapiens h atrbrcaPathway",22
BRCA1-dependent Ub-ligase activity Homo sapiens h bard1Pathway,8
METS affect on Macrophage Differentiation Homo sapiens h etsPathway,18
The PRC2 Complex Sets Long-term Gene Silencing Through Modification of Histone Tails Homo sapiens h prc2Pathway,14
Downregulated of MTA-3 in ER-negative Breast Tumors Homo sapiens h mta3Pathway,20
Sumoylation by RanBP2 Regulates Transcriptional Repression Homo sapiens h ranbp2Pathway,14
Cycling of Ran in nucleocytoplasmic transport Homo sapiens h ranPathway,9
Mechanism of Protein Import into the Nucleus Homo sapiens h npcPathway,12
Role of Ran in mitotic spindle regulation Homo sapiens h ranMSpathway,11
"Metabolism of Anandamide, an Endogenous Cannabinoid Homo sapiens h cb1rPathway",7
Multi-Drug Resistance Factors Homo sapiens h mrpPathway,6
SREBP control of lipid synthesis Homo sapiens h s1pPathway,7
Spliceosomal Assembly Homo sapiens h smPathway,8
Hemoglobin's Chaperone Homo sapiens h ahspPathway,13
Polyadenylation of mRNA Homo sapiens h cpsfPathway,9
