Pathway,Count
ribonucleoprotein granule (GO:0035770),111
plasma lipoprotein particle (GO:0034358),38
proteasome accessory complex (GO:0022624),17
cytosolic large ribosomal subunit (GO:0022625),52
cytoplasmic stress granule (GO:0010494),32
contractile ring (GO:0070938),9
H4 histone acetyltransferase complex (GO:1902562),16
plasma membrane raft (GO:0044853),58
TOR complex (GO:0038201),11
cytosolic small ribosomal subunit (GO:0022627),39
lysosomal lumen (GO:0043202),67
fibril (GO:0043205),13
PcG protein complex (GO:0031519),42
heterotrimeric G-protein complex (GO:0005834),35
motile primary cilium (GO:0031512),8
STAGA complex (GO:0030914),13
nuclear transcription factor complex (GO:0044798),81
myosin complex (GO:0016459),64
SWI/SNF complex (GO:0016514),15
septin complex (GO:0031105),13
secretory granule lumen (GO:0034774),62
palmitoyltransferase complex (GO:0002178),8
cAMP-dependent protein kinase complex (GO:0005952),9
envelope (GO:0031975),123
photoreceptor outer segment (GO:0001750),34
neuronal postsynaptic density (GO:0097481),18
myofilament (GO:0036379),9
microbody part (GO:0044438),71
proton-transporting ATP synthase complex (GO:0045259),21
extracellular matrix part (GO:0044420),127
apical plasma membrane (GO:0016324),201
external side of plasma membrane (GO:0009897),191
SMN complex (GO:0032797),11
hemoglobin complex (GO:0005833),12
cyclin-dependent protein kinase holoenzyme complex (GO:0000307),14
cytoplasmic side of plasma membrane (GO:0009898),42
outer membrane (GO:0019867),137
filopodium (GO:0030175),48
anchored component of plasma membrane (GO:0046658),40
integral component of endoplasmic reticulum membrane (GO:0030176),94
integral component of Golgi membrane (GO:0030173),43
nuclear speck (GO:0016607),84
PML body (GO:0016605),68
nuclear body (GO:0016604),210
nuclear euchromatin (GO:0005719),21
axon terminus (GO:0043679),34
SAGA-type complex (GO:0070461),29
nucleoplasm (GO:0005654),1051
replication fork (GO:0005657),26
NADPH oxidase complex (GO:0043020),10
COP9 signalosome (GO:0008180),35
viral envelope (GO:0019031),21
npBAF complex (GO:0071564),11
leading edge membrane (GO:0031256),95
occluding junction (GO:0070160),108
anchoring junction (GO:0070161),419
cell projection membrane (GO:0031253),196
cell leading edge (GO:0031252),33
extrinsic component of organelle membrane (GO:0031312),16
ESCRT complex (GO:0036452),13
proteasome regulatory particle (GO:0005838),12
perikaryon (GO:0043204),48
ciliary transition zone (GO:0035869),13
synaptic vesicle membrane (GO:0030672),22
axolemma (GO:0030673),13
phagocytic vesicle membrane (GO:0030670),25
site of double-strand break (GO:0035861),19
histone methyltransferase complex (GO:0035097),66
extracellular matrix (GO:0031012),348
motile cilium (GO:0031514),68
zona pellucida receptor complex (GO:0002199),11
DNA helicase complex (GO:0033202),15
synaptic vesicle (GO:0008021),86
transcription elongation factor complex (GO:0008023),43
RNA polymerase complex (GO:0030880),50
DNA packaging complex (GO:0044815),77
chaperonin-containing T-complex (GO:0005832),9
myelin sheath (GO:0043209),17
