Pathway,Count
external side of plasma membrane (GO:0009897),124
"immunoglobulin complex, circulating (GO:0042571)",40
blood microparticle (GO:0072562),174
condensed chromosome kinetochore (GO:0000777),10
"condensed nuclear chromosome, centromeric region (GO:0000780)",6
mitochondrion (GO:0005739),921
centrosome (GO:0005813),401
mitochondrial respiratory chain complex III (GO:0005750),11
P-body (GO:0000932),87
late endosome membrane (GO:0031902),35
cilium (GO:0005929),119
intraciliary transport particle B (GO:0030992),19
ciliary tip (GO:0097542),43
endoplasmic reticulum (GO:0005783),675
endoplasmic reticulum membrane (GO:0005789),582
nucleolus (GO:0005730),658
integral component of plasma membrane (GO:0005887),1223
extrinsic component of cytoplasmic side of plasma membrane (GO:0031234),67
mediator complex (GO:0016592),31
nuclear body (GO:0016604),254
microtubule associated complex (GO:0005875),25
microtubule cytoskeleton (GO:0015630),130
lamellipodium (GO:0030027),103
filopodium (GO:0030175),42
axon (GO:0030424),98
growth cone (GO:0030426),52
perikaryon (GO:0043204),26
axonal growth cone (GO:0044295),8
perinuclear region of cytoplasm (GO:0048471),345
nuclear inner membrane (GO:0005637),24
Golgi membrane (GO:0000139),352
Golgi apparatus (GO:0005794),632
integral component of membrane (GO:0016021),842
central element (GO:0000801),5
chromosome (GO:0005694),45
podosome (GO:0002102),15
centriole (GO:0005814),84
ciliary base (GO:0097546),22
intracellular membrane-bounded organelle (GO:0043231),577
cytoskeleton (GO:0005856),115
sarcoplasmic reticulum (GO:0016529),23
sarcolemma (GO:0042383),35
deuterosome (GO:0098536),5
COP9 signalosome (GO:0008180),34
mitochondrial matrix (GO:0005759),298
muscle myosin complex (GO:0005859),24
Z disc (GO:0030018),68
M band (GO:0031430),17
trans-Golgi network (GO:0005802),110
basolateral plasma membrane (GO:0016323),101
endosome (GO:0005768),185
spindle pole (GO:0000922),62
mitotic spindle (GO:0072686),46
MutLalpha complex (GO:0032389),8
nuclear chromatin (GO:0000790),169
Holliday junction resolvase complex (GO:0048476),5
stress fiber (GO:0001725),38
focal adhesion (GO:0005925),355
filamentous actin (GO:0031941),22
integral component of endoplasmic reticulum membrane (GO:0030176),87
ESCRT I complex (GO:0000813),10
endosome membrane (GO:0010008),135
axoneme (GO:0005930),62
ciliary basal body (GO:0036064),80
cleavage furrow (GO:0032154),30
ruffle membrane (GO:0032587),47
CCR4-NOT complex (GO:0030014),16
lysosome (GO:0005764),170
Cul3-RING ubiquitin ligase complex (GO:0031463),69
nuclear pore central transport channel (GO:0044613),12
nuclear pore nuclear basket (GO:0044615),12
integral component of organelle membrane (GO:0031301),9
microvillus (GO:0005902),31
motile cilium (GO:0031514),46
nuclear envelope (GO:0005635),112
anchored component of external side of plasma membrane (GO:0031362),23
integral component of Golgi membrane (GO:0030173),38
secretory granule membrane (GO:0030667),85
fibrillar center (GO:0001650),124
Cajal body (GO:0015030),34
box C/D snoRNP complex (GO:0031428),6
small-subunit processome (GO:0032040),33
ESC/E(Z) complex (GO:0035098),18
elongin complex (GO:0070449),8
"nuclear chromosome, telomeric region (GO:0000784)",103
GATOR2 complex (GO:0061700),11
ciliary transition zone (GO:0035869),19
ion channel complex (GO:0034702),9
transcription factor complex (GO:0005667),101
ubiquitin ligase complex (GO:0000151),86
membrane raft (GO:0045121),116
AMPA glutamate receptor complex (GO:0032281),18
chaperonin-containing T-complex (GO:0005832),13
mRNA cleavage and polyadenylation specificity factor complex (GO:0005847),14
acrosomal vesicle (GO:0001669),23
mRNA cap binding complex (GO:0005845),11
proteinaceous extracellular matrix (GO:0005578),94
SCF ubiquitin ligase complex (GO:0019005),48
cell cortex (GO:0005938),48
actin cytoskeleton (GO:0015629),178
early endosome (GO:0005769),154
autophagosome (GO:0005776),45
recycling endosome (GO:0055037),79
WASH complex (GO:0071203),15
exocyst (GO:0000145),13
GABA-A receptor complex (GO:1902711),15
intermediate filament cytoskeleton (GO:0045111),44
Fanconi anaemia nuclear complex (GO:0043240),13
photoreceptor outer segment (GO:0001750),24
photoreceptor inner segment (GO:0001917),17
heterotrimeric G-protein complex (GO:0005834),21
synaptonemal complex (GO:0000795),12
BBSome (GO:0034464),9
spindle (GO:0005819),54
pre-autophagosomal structure (GO:0000407),17
cytoplasmic vesicle (GO:0031410),125
lateral element (GO:0000800),7
U5 snRNP (GO:0005682),21
U1 snRNP (GO:0005685),20
U2 snRNP (GO:0005686),19
U4 snRNP (GO:0005687),11
U12-type spliceosomal complex (GO:0005689),27
SMN-Sm protein complex (GO:0034719),17
P granule (GO:0043186),13
U2-type prespliceosome (GO:0071004),17
precatalytic spliceosome (GO:0071011),26
catalytic step 2 spliceosome (GO:0071013),97
spliceosomal tri-snRNP complex (GO:0097526),6
stereocilium (GO:0032420),15
peroxisomal matrix (GO:0005782),41
voltage-gated potassium channel complex (GO:0008076),69
nuclear pore (GO:0005643),49
phagocytic cup (GO:0001891),7
brush border (GO:0005903),26
unconventional myosin complex (GO:0016461),7
ionotropic glutamate receptor complex (GO:0008328),9
eukaryotic translation initiation factor 3 complex (GO:0005852),17
specific granule membrane (GO:0035579),91
tertiary granule membrane (GO:0070821),72
Golgi-associated vesicle membrane (GO:0030660),20
Golgi cisterna membrane (GO:0032580),5
kinesin complex (GO:0005871),42
mitochondrial membrane (GO:0031966),45
lysosomal membrane (GO:0005765),222
intrinsic component of the cytoplasmic side of the plasma membrane (GO:0031235),15
intracellular ribonucleoprotein complex (GO:0030529),82
cytoplasmic stress granule (GO:0010494),38
peroxisome (GO:0005777),94
peroxisomal membrane (GO:0005778),40
spindle microtubule (GO:0005876),30
nuclear speck (GO:0016607),274
spliceosomal complex (GO:0005681),65
cell-cell adherens junction (GO:0005913),62
