Pathway,Count
semaphorin receptor activity (GO:0017154),11
7SK snRNA binding (GO:0097322),6
androgen receptor binding (GO:0050681),42
transcription regulatory region DNA binding (GO:0044212),374
protein phosphatase inhibitor activity (GO:0004864),23
transmembrane receptor protein serine/threonine kinase activity (GO:0004675),14
RNA 7-methylguanosine cap binding (GO:0000340),9
Lys48-specific deubiquitinase activity (GO:1990380),10
protein serine/threonine kinase activity (GO:0004674),368
RNA polymerase III activity (GO:0001056),16
"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)",25
oxalate transmembrane transporter activity (GO:0019531),11
lipase activity (GO:0016298),43
"4 iron, 4 sulfur cluster binding (GO:0051539)",11
bile acid:sodium symporter activity (GO:0008508),6
histone kinase activity (GO:0035173),9
retinoic acid receptor binding (GO:0042974),16
RNA polymerase II transcription cofactor activity (GO:0001104),84
filamin binding (GO:0031005),10
patched binding (GO:0005113),6
metalloexopeptidase activity (GO:0008235),54
"inositol 1,4,5 trisphosphate binding (GO:0070679)",11
disordered domain specific binding (GO:0097718),23
protein serine/threonine phosphatase inhibitor activity (GO:0004865),10
high-affinity glutamate transmembrane transporter activity (GO:0005314),7
ligand-gated cation channel activity (GO:0099094),60
U6 snRNA binding (GO:0017070),11
ATPase regulator activity (GO:0060590),38
aryl hydrocarbon receptor binding (GO:0017162),8
"alcohol dehydrogenase activity, zinc-dependent (GO:0004024)",6
primary miRNA binding (GO:0070878),7
ubiquitin binding (GO:0043130),62
ATP-dependent DNA helicase activity (GO:0004003),28
inhibitory extracellular ligand-gated ion channel activity (GO:0005237),15
Rab guanyl-nucleotide exchange factor activity (GO:0017112),51
G-protein coupled nucleotide receptor activity (GO:0001608),8
protein kinase B binding (GO:0043422),8
solute:sodium symporter activity (GO:0015370),22
alpha-sialidase activity (GO:0016997),6
MAP kinase tyrosine/serine/threonine phosphatase activity (GO:0017017),7
phosphoric diester hydrolase activity (GO:0008081),33
insulin-like growth factor binding (GO:0005520),14
vascular endothelial growth factor receptor 2 binding (GO:0043184),6
phosphate ion transmembrane transporter activity (GO:0015114),13
hexose transmembrane transporter activity (GO:0015149),13
Rab GTPase binding (GO:0017137),130
DEAD/H-box RNA helicase binding (GO:0017151),7
protein phosphatase 2B binding (GO:0030346),6
serine-type endopeptidase inhibitor activity (GO:0004867),56
flavin adenine dinucleotide binding (GO:0050660),48
"transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)",47
S-adenosylmethionine-dependent methyltransferase activity (GO:0008757),47
bile acid binding (GO:0032052),8
double-stranded telomeric DNA binding (GO:0003691),9
voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization (GO:0086008),12
Rho guanyl-nucleotide exchange factor activity (GO:0005089),59
ATP transmembrane transporter activity (GO:0005347),9
sodium:potassium-exchanging ATPase activity (GO:0005391),11
DNA N-glycosylase activity (GO:0019104),10
UDP-galactosyltransferase activity (GO:0035250),24
olfactory receptor activity (GO:0004984),311
rRNA methyltransferase activity (GO:0008649),8
small ribosomal subunit rRNA binding (GO:0070181),7
histone methyltransferase activity (H3-K36 specific) (GO:0046975),6
glycine binding (GO:0016594),13
MAP kinase activity (GO:0004707),14
taste receptor activity (GO:0008527),31
outward rectifier potassium channel activity (GO:0015271),14
protein phosphatase 1 binding (GO:0008157),11
ether hydrolase activity (GO:0016803),8
GABA receptor binding (GO:0050811),9
long-chain fatty acid binding (GO:0036041),6
DNA ligase activity (GO:0003909),7
protein-cysteine S-palmitoyltransferase activity (GO:0019706),24
potassium ion leak channel activity (GO:0022841),16
phosphatidylinositol binding (GO:0035091),100
pre-mRNA 3'-splice site binding (GO:0030628),8
alpha-(1->3)-fucosyltransferase activity (GO:0046920),8
NF-kappaB binding (GO:0051059),24
protein tyrosine phosphatase activity (GO:0004725),62
"endodeoxyribonuclease activity, producing 3'-phosphomonoesters (GO:0016889)",11
anion:anion antiporter activity (GO:0015301),21
organic acid transmembrane transporter activity (GO:0005342),17
"intramolecular oxidoreductase activity, transposing S-S bonds (GO:0016864)",20
phosphatidylglycerol binding (GO:1901611),10
syntaxin binding (GO:0019905),77
tau-protein kinase activity (GO:0050321),10
MHC protein complex binding (GO:0023023),19
exonuclease activity (GO:0004527),36
phosphatidylinositol-3-phosphate binding (GO:0032266),31
O-acetyltransferase activity (GO:0016413),6
"hydrogen-exporting ATPase activity, phosphorylative mechanism (GO:0008553)",9
SH3 domain binding (GO:0017124),55
leak channel activity (GO:0022840),19
acetylgalactosaminyltransferase activity (GO:0008376),48
intracellular ligand-gated ion channel activity (GO:0005217),15
growth hormone receptor binding (GO:0005131),7
telomerase activity (GO:0003720),8
alpha-actinin binding (GO:0051393),29
monovalent inorganic cation transmembrane transporter activity (GO:0015077),17
Ral GTPase binding (GO:0017160),12
AT DNA binding (GO:0003680),7
prostaglandin E receptor activity (GO:0004957),6
interleukin-17 receptor activity (GO:0030368),7
GABA-A receptor activity (GO:0004890),19
endoribonuclease activity (GO:0004521),23
"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor (GO:0016671)",10
omega peptidase activity (GO:0008242),7
beta-glucosidase activity (GO:0008422),6
RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978),262
lysine N-methyltransferase activity (GO:0016278),21
oxidized DNA binding (GO:0032356),8
peptidase activator activity (GO:0016504),16
phosphoprotein phosphatase activity (GO:0004721),136
superoxide-generating NADPH oxidase activity (GO:0016175),7
muscle alpha-actinin binding (GO:0051371),16
death receptor binding (GO:0005123),10
anion:cation symporter activity (GO:0015296),43
damaged DNA binding (GO:0003684),46
protein kinase regulator activity (GO:0019887),107
single-stranded RNA binding (GO:0003727),45
bicarbonate transmembrane transporter activity (GO:0015106),22
lipoprotein particle receptor binding (GO:0070325),25
CXCR chemokine receptor binding (GO:0045236),17
armadillo repeat domain binding (GO:0070016),9
sulfuric ester hydrolase activity (GO:0008484),16
lipoprotein transporter activity (GO:0042954),14
peptide transmembrane transporter activity (GO:1904680),14
RAGE receptor binding (GO:0050786),9
NADPH binding (GO:0070402),10
potassium-transporting ATPase activity (GO:0008556),11
metallocarboxypeptidase activity (GO:0004181),28
phosphorylase activity (GO:0004645),6
monocarboxylic acid transmembrane transporter activity (GO:0008028),32
nerve growth factor binding (GO:0048406),6
phosphatidylinositol monophosphate phosphatase activity (GO:0052744),14
leukotriene receptor activity (GO:0004974),6
arginine N-methyltransferase activity (GO:0016273),10
pseudouridine synthase activity (GO:0009982),12
"beta-1,3-galactosyltransferase activity (GO:0048531)",14
extracellular ATP-gated cation channel activity (GO:0004931),7
excitatory extracellular ligand-gated ion channel activity (GO:0005231),29
metallopeptidase activity (GO:0008237),102
vasopressin receptor activity (GO:0005000),6
adenylate cyclase binding (GO:0008179),10
"ATPase activity, coupled to movement of substances (GO:0043492)",56
ligand-dependent nuclear receptor transcription coactivator activity (GO:0030374),65
nucleobase-containing compound kinase activity (GO:0019205),30
transmembrane receptor protein kinase activity (GO:0019199),62
NADH dehydrogenase (ubiquinone) activity (GO:0008137),43
UDP-glucosyltransferase activity (GO:0035251),9
water transmembrane transporter activity (GO:0005372),13
"transcription factor activity, RNA polymerase II core promoter sequence-specific binding involved in preinitiation complex assembly (GO:0001075)",9
oligosaccharyl transferase activity (GO:0004576),10
fatty acid ligase activity (GO:0015645),18
transmitter-gated ion channel activity (GO:0022824),33
"phosphotransferase activity, alcohol group as acceptor (GO:0016773)",254
protein disulfide isomerase activity (GO:0003756),20
serine-type endopeptidase activity (GO:0004252),196
single-stranded telomeric DNA binding (GO:0043047),12
G-protein coupled neurotransmitter receptor activity (GO:0099528),6
DNA-dependent ATPase activity (GO:0008094),72
adenylyltransferase activity (GO:0070566),21
insulin-like growth factor II binding (GO:0031995),7
Rac guanyl-nucleotide exchange factor activity (GO:0030676),14
"racemase and epimerase activity, acting on carbohydrates and derivatives (GO:0016857)",12
G-quadruplex DNA binding (GO:0051880),7
organic cation transmembrane transporter activity (GO:0015101),20
natural killer cell lectin-like receptor binding (GO:0046703),9
phosphatidylinositol 3-kinase activity (GO:0035004),76
transcription corepressor binding (GO:0001222),12
BMP receptor binding (GO:0070700),12
protein phosphatase binding (GO:0019903),92
wide pore channel activity (GO:0022829),12
basal RNA polymerase II transcription machinery binding (GO:0001099),27
"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity (GO:0003831)",7
immunoglobulin receptor binding (GO:0034987),81
sodium:amino acid symporter activity (GO:0005283),12
transforming growth factor beta binding (GO:0050431),19
transcription cofactor binding (GO:0001221),25
inorganic cation transmembrane transporter activity (GO:0022890),6
phospholipase inhibitor activity (GO:0004859),8
protein-lysine 6-oxidase activity (GO:0004720),6
hydro-lyase activity (GO:0016836),45
tRNA binding (GO:0000049),38
"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity (GO:0004571)",8
thiol-dependent ubiquitinyl hydrolase activity (GO:0036459),92
methylation-dependent protein binding (GO:0140034),52
voltage-gated calcium channel activity (GO:0005245),37
acetylcholine receptor activity (GO:0015464),23
"alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity (GO:0001665)",6
C-C chemokine binding (GO:0019957),8
potassium ion transmembrane transporter activity (GO:0015079),38
