Pathway,Count
9+0 Non-Motile Cilium (GO:0097731),8
9+2 Motile Cilium (GO:0097729),70
90S Preribosome (GO:0030686),12
AMPA Glutamate Receptor Complex (GO:0032281),19
AP-1 Adaptor Complex (GO:0030121),11
AP-2 Adaptor Complex (GO:0030122),8
AP-3 Adaptor Complex (GO:0030123),6
ATAC Complex (GO:0140672),13
ATP-binding Cassette (ABC) Transporter Complex (GO:0043190),5
ATPase Dependent Transmembrane Transport Complex (GO:0098533),6
B-WICH Complex (GO:0110016),6
BLOC-1 Complex (GO:0031083),8
CD40 Receptor Complex (GO:0035631),10
CMG Complex (GO:0071162),10
COPI Vesicle Coat (GO:0030126),12
COPI-coated Vesicle (GO:0030137),6
COPI-coated Vesicle Membrane (GO:0030663),16
COPII Vesicle Coat (GO:0030127),15
COPII-coated ER To Golgi Transport Vesicle (GO:0030134),76
CatSper Complex (GO:0036128),13
Cdc73/Paf1 Complex (GO:0016593),5
Cul2-RING Ubiquitin Ligase Complex (GO:0031462),23
Cul3-RING Ubiquitin Ligase Complex (GO:0031463),35
Cul4-RING E3 Ubiquitin Ligase Complex (GO:0080008),35
Cul4A-RING E3 Ubiquitin Ligase Complex (GO:0031464),12
Cul5-RING Ubiquitin Ligase Complex (GO:0031466),8
ER To Golgi Transport Vesicle Membrane (GO:0012507),55
ESC/E(Z) Complex (GO:0035098),7
G Protein-Coupled Receptor Dimeric Complex (GO:0038037),6
GABA-A Receptor Complex (GO:1902711),18
GABA-ergic Synapse (GO:0098982),19
GBAF Complex (GO:0140288),13
Golgi Cis Cisterna (GO:0000137),26
Golgi Cisterna (GO:0031985),51
Golgi Cisterna Membrane (GO:0032580),27
Golgi Lumen (GO:0005796),100
Golgi Medial Cisterna (GO:0005797),10
Golgi Membrane (GO:0000139),427
Golgi Stack (GO:0005795),31
Golgi Trans Cisterna (GO:0000138),8
Golgi-associated Vesicle (GO:0005798),47
Golgi-associated Vesicle Membrane (GO:0030660),23
H3 Histone Acetyltransferase Complex (GO:0070775),6
H4 Histone Acetyltransferase Complex (GO:1902562),15
H4/H2A Histone Acetyltransferase Complex (GO:0043189),29
HFE-transferrin Receptor Complex (GO:1990712),7
Hrd1p Ubiquitin Ligase ERAD-L Complex (GO:0000839),5
Hrd1p Ubiquitin Ligase Complex (GO:0000836),7
INO80-type Complex (GO:0097346),25
ISWI-type Complex (GO:0031010),13
Ino80 Complex (GO:0031011),14
MHC Class I Protein Complex (GO:0042612),5
MHC Class II Protein Complex (GO:0042613),15
MHC Protein Complex (GO:0042611),21
MIB Complex (GO:0140275),12
MICOS Complex (GO:0061617),7
MLL1 Complex (GO:0071339),30
MLL1/2 Complex (GO:0044665),31
MLL3/4 Complex (GO:0044666),11
MOZ/MORF Histone Acetyltransferase Complex (GO:0070776),6
NADPH Oxidase Complex (GO:0043020),17
NMDA Selective Glutamate Receptor Complex (GO:0017146),7
NSL Complex (GO:0044545),10
NURF Complex (GO:0016589),6
NuA4 Histone Acetyltransferase Complex (GO:0035267),29
P Granule (GO:0043186),24
P-body (GO:0000932),83
PAR Polarity Complex (GO:0120157),5
PRC1 Complex (GO:0035102),15
PTW/PP1 Phosphatase Complex (GO:0072357),6
RISC Complex (GO:0016442),13
RISC-loading Complex (GO:0070578),7
RNA N6-methyladenosine Methyltransferase Complex (GO:0036396),8
RNA Polymerase I Complex (GO:0005736),12
"RNA Polymerase II, Core Complex (GO:0005665)",14
RNA Polymerase III Complex (GO:0005666),17
RSC-type Complex (GO:0016586),14
SAGA Complex (GO:0000124),23
