Pathway,Count
2-LTR circle formation,7
3' -UTR-mediated translational regulation,104
A tetrasaccharide linker sequence is required for GAG synthesis,26
A third proteolytic cleavage releases NICD,9
ABC-family proteins mediated transport,36
ABCA transporters in lipid homeostasis,17
ADP signalling through P2Y purinoceptor 1,25
ADP signalling through P2Y purinoceptor 12,22
AKT phosphorylates targets in the cytosol,13
AKT phosphorylates targets in the nucleus,9
AMER1 mutants destabilize the destruction complex,82
AMPK inhibits chREBP transcriptional activation activity,5
APC truncation mutants are not K63 polyubiquitinated,82
APC truncation mutants have impaired AXIN binding,82
APC-Cdc20 mediated degradation of Nek2A,23
APC/C-mediated degradation of cell cycle proteins,83
APC/C:Cdc20 mediated degradation of Cyclin B,21
APC/C:Cdc20 mediated degradation of Securin,64
APC/C:Cdc20 mediated degradation of mitotic proteins,72
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,69
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,70
APOBEC3G mediated resistance to HIV-1 infection,5
ARMS-mediated activation,23
ATF4 activates genes,25
ATF6-alpha activates chaperone genes,10
ATF6-alpha activates chaperones,12
ATM mediated phosphorylation of repair proteins,5
ATM mediated response to DNA double-strand break,5
AUF1 (hnRNP D0) destabilizes mRNA,54
AXIN missense mutants destabilize the destruction complex,82
"AXIN mutants destabilize the destruction complex, activating WNT signaling",82
Abacavir metabolism,5
Abacavir transmembrane transport,5
Abacavir transport and metabolism,10
Abortive elongation of HIV-1 transcript in the absence of Tat,23
Acetylcholine Binding And Downstream Events,14
Acetylcholine Neurotransmitter Release Cycle,17
Acetylcholine regulates insulin secretion,10
Activated NOTCH1 Transmits Signal to the Nucleus,30
Activated TLR4 signalling,114
Activated point mutants of FGFR2,17
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,73
Activation of ATR in response to replication stress,37
Activation of BAD and translocation to mitochondria,15
Activation of BH3-only proteins,25
Activation of C3 and C5,6
Activation of Ca-permeable Kainate Receptor,10
Activation of DNA fragmentation factor,13
Activation of G protein gated Potassium channels,25
Activation of GABAB receptors,39
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,18
Activation of Kainate Receptors upon glutamate binding,30
Activation of Matrix Metalloproteinases,32
Activation of NF-kappaB in B cells,66
"Activation of NIMA Kinases NEK9, NEK6, NEK7",7
Activation of NMDA receptor upon glutamate binding and postsynaptic events,39
Activation of Nicotinic Acetylcholine Receptors,14
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,10
Activation of RAS in B cells,5
Activation of Rac,14
Activation of SMO,18
Activation of TRKA receptors,6
Activation of caspases through apoptosome-mediated cleavage,5
Activation of gene expression by SREBF (SREBP),40
Activation of the AP-1 family of transcription factors,10
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",56
Activation of the phototransduction cascade,11
Activation of the pre-replicative complex,30
Acyl chain remodeling of CL,6
Acyl chain remodeling of DAG and TAG,5
Acyl chain remodelling of PC,25
Acyl chain remodelling of PE,23
Acyl chain remodelling of PG,17
Acyl chain remodelling of PI,16
Acyl chain remodelling of PS,17
Adenylate cyclase activating pathway,10
Adenylate cyclase inhibitory pathway,14
Adherens junctions interactions,30
"Adrenaline,noradrenaline inhibits insulin secretion",28
Adrenoceptors,9
Advanced glycosylation endproduct receptor signaling,13
Aflatoxin activation and detoxification,21
Alpha-defensins,9
Amine compound SLC transporters,30
Amine ligand-binding receptors,42
Amine-derived hormones,16
Amino Acid conjugation,8
Amino acid and oligopeptide SLC transporters,49
Amino acid synthesis and interconversion (transamination),16
Amino acid transport across the plasma membrane,31
Amyloids,51
Anchoring fibril formation,7
Anchoring of the basal body to the plasma membrane,89
Androgen biosynthesis,11
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",24
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,42
Antigen processing-Cross presentation,81
Antigen processing: Ubiquitination & Proteasome degradation,211
Antiviral mechanism by IFN-stimulated genes,71
Apoptosis,146
Apoptosis induced DNA fragmentation,13
Apoptotic cleavage of cell adhesion  proteins,11
Apoptotic cleavage of cellular proteins,38
