Pathway,Count
9+0 non-motile cilium (GO:0097731),8
9+2 motile cilium (GO:0097729),57
90S preribosome (GO:0030686),13
acetylcholine-gated channel complex (GO:0005892),14
acrosomal membrane (GO:0002080),13
acrosomal vesicle (GO:0001669),48
actin cytoskeleton (GO:0015629),316
actin filament (GO:0005884),72
actin-based cell projection (GO:0098858),83
activin receptor complex (GO:0048179),7
Ada2/Gcn5/Ada3 transcription activator complex (GO:0005671),13
adherens junction (GO:0005912),132
aggresome (GO:0016235),35
alpha DNA polymerase:primase complex (GO:0005658),5
alpha-beta T cell receptor complex (GO:0042105),6
alveolar lamellar body (GO:0097208),6
AMPA glutamate receptor complex (GO:0032281),20
anaphase-promoting complex (GO:0005680),19
anchored component of external side of plasma membrane (GO:0031362),20
anchored component of plasma membrane (GO:0046658),46
AP-1 adaptor complex (GO:0030121),7
AP-2 adaptor complex (GO:0030122),7
apical dendrite (GO:0097440),10
apical junction complex (GO:0043296),98
apicolateral plasma membrane (GO:0016327),5
astral microtubule (GO:0000235),7
astrocyte projection (GO:0097449),8
asymmetric synapse (GO:0032279),133
"asymmetric, glutamatergic, excitatory synapse (GO:0098985)",6
ATP-binding cassette (ABC) transporter complex (GO:0043190),6
autolysosome (GO:0044754),10
autophagosome (GO:0005776),69
autophagosome membrane (GO:0000421),22
axon (GO:0030424),204
axonal growth cone (GO:0044295),14
azurophil granule (GO:0042582),155
azurophil granule lumen (GO:0035578),90
azurophil granule membrane (GO:0035577),58
Barr body (GO:0001740),5
basement membrane (GO:0005604),52
basolateral plasma membrane (GO:0016323),151
beta-catenin-TCF complex (GO:1990907),13
bicellular tight junction (GO:0005923),78
bleb (GO:0032059),5
bounding membrane of organelle (GO:0098588),767
box C/D RNP complex (GO:0031428),6
brush border membrane (GO:0031526),37
calcium channel complex (GO:0034704),45
cardiac myofibril (GO:0097512),5
catenin complex (GO:0016342),31
cation channel complex (GO:0034703),73
cation-transporting ATPase complex (GO:0090533),16
CatSper complex (GO:0036128),10
caveola (GO:0005901),60
CD40 receptor complex (GO:0035631),11
CD95 death-inducing signaling complex (GO:0031265),5
Cdc73/Paf1 complex (GO:0016593),7
cell cortex region (GO:0099738),11
