Pathway,Count
abdominal situs ambiguus MP:0011250,10
abdominal situs inversus MP:0011249,8
aberrant origin of the right subclavian artery MP:0010465,12
abnormal abdominal fat pad morphology MP:0000010,20
abnormal abdominal wall morphology MP:0003257,12
abnormal acrosome morphology MP:0008898,28
abnormal actin cytoskeleton morphology MP:0020849,11
abnormal action potential MP:0005402,88
abnormal active avoidance behavior MP:0002798,9
abnormal acute inflammation MP:0002498,9
abnormal acute phase protein level MP:0010211,6
abnormal adaptive immunity MP:0002420,15
abnormal adaptive thermogenesis MP:0011019,9
abnormal adenohypophysis development MP:0013337,6
abnormal adenohypophysis morphology MP:0004163,21
abnormal adipose tissue amount MP:0005452,9
abnormal adipose tissue development MP:0011167,15
abnormal adipose tissue distribution MP:0000013,12
abnormal adipose tissue morphology MP:0000003,17
abnormal adipose tissue physiology MP:0005666,20
abnormal adrenal cortex morphology MP:0008288,16
abnormal adrenal gland morphology MP:0000639,39
abnormal adrenal gland physiology MP:0002909,8
abnormal adrenal gland secretion MP:0001739,15
abnormal adrenal gland zona fasciculata morphology MP:0008294,16
abnormal adrenal gland zona reticularis morphology MP:0008295,6
abnormal adrenal medulla morphology MP:0008289,7
abnormal adrenocortical cell morphology MP:0008291,6
abnormal aerobic respiration MP:0010957,17
abnormal afterhyperpolarization MP:0003412,16
abnormal airway responsiveness MP:0002334,10
abnormal alisphenoid bone morphology MP:0003235,11
abnormal allantois morphology MP:0001726,50
abnormal alveolar macrophage morphology MP:0008245,10
abnormal alveolar process morphology MP:0004189,9
abnormal amacrine cell morphology MP:0005240,13
abnormal ameloblast morphology MP:0002650,12
abnormal amino acid level MP:0005332,31
abnormal amino acid metabolism MP:0013242,9
abnormal Ammon gyrus morphology MP:0000815,7
abnormal amnion morphology MP:0005029,19
abnormal amniotic cavity morphology MP:0011199,8
abnormal amniotic fluid composition MP:0012172,7
abnormal AMPA-mediated synaptic currents MP:0002885,12
abnormal amygdala morphology MP:0000818,12
abnormal angiogenesis MP:0000260,71
abnormal anogenital distance MP:0005189,13
abnormal anterior cardinal vein morphology MP:0004784,11
abnormal anterior commissure morphology MP:0008225,18
abnormal anterior commissure pars posterior morphology MP:0010860,10
abnormal anterior eye segment morphology MP:0005193,19
abnormal anterior head development MP:0030324,7
abnormal anterior primitive streak morphology MP:0012739,6
abnormal anterior visceral endoderm cell migration MP:0011255,7
abnormal anterior visceral endoderm morphology MP:0008533,11
abnormal antigen presentation MP:0001835,12
abnormal anus morphology MP:0005034,6
abnormal anxiety-related response MP:0001362,23
abnormal aorta elastic fiber morphology MP:0003211,12
abnormal aorta elastic tissue morphology MP:0009862,9
abnormal aorta morphology MP:0000272,33
abnormal aorta smooth muscle morphology MP:0009865,10
abnormal aorta tunica media morphology MP:0009873,12
abnormal aorta wall morphology MP:0009866,13
abnormal aortic arch morphology MP:0004113,31
abnormal aortic valve cusp morphology MP:0010595,7
abnormal aortic valve morphology MP:0002747,21
abnormal apical ectodermal ridge morphology MP:0001676,15
abnormal apoptosis MP:0001648,48
abnormal appendicular skeleton morphology MP:0009250,7
abnormal arcus anterior morphology MP:0009879,6
abnormal artery development MP:0003410,8
abnormal artery morphology MP:0002191,32
abnormal articular cartilage morphology MP:0006433,13
abnormal associative learning MP:0002062,23
abnormal astrocyte morphology MP:0002182,45
abnormal astrocyte physiology MP:0008916,20
abnormal atrial thrombosis MP:0001855,9
abnormal atrioventricular cushion morphology MP:0000297,32
abnormal atrioventricular node conduction MP:0006141,7
abnormal atrioventricular valve morphology MP:0002745,14
abnormal auchene hair morphology MP:0000405,10
abnormal auditory brainstem response MP:0004738,238
abnormal auditory brainstem response waveform shape MP:0011966,36
abnormal auditory tube morphology MP:0003330,6
abnormal autophagy MP:0008260,38
abnormal autopod morphology MP:0000572,50
abnormal avoidance learning behavior MP:0001462,6
abnormal awl hair morphology MP:0000400,11
abnormal axial mesoderm morphology MP:0001684,7
abnormal axial skeleton morphology MP:0002114,74
abnormal axon extension MP:0003651,59
abnormal axon fasciculation MP:0009450,16
abnormal axon guidance MP:0002961,43
abnormal axon morphology MP:0005404,119
abnormal axon pruning MP:0008960,8
abnormal axonal transport MP:0004768,20
abnormal B cell activation MP:0008217,29
abnormal B cell differentiation MP:0002144,89
abnormal B cell morphology MP:0004939,23
abnormal B cell number MP:0002458,25
abnormal B cell physiology MP:0002459,86
abnormal B cell proliferation MP:0005153,8
abnormal baroreceptor physiology MP:0004184,10
abnormal barrel cortex morphology MP:0003989,6
abnormal basal ganglion morphology MP:0006007,17
abnormal basal lamina morphology MP:0004273,6
abnormal basal metabolism MP:0008961,6
abnormal base-excision repair MP:0009796,8
abnormal basement membrane morphology MP:0004272,19
abnormal basicranium morphology MP:0010029,17
abnormal basioccipital bone morphology MP:0000079,21
abnormal basisphenoid bone morphology MP:0000106,22
abnormal behavior MP:0004924,289
abnormal behavioral response to addictive substance MP:0009748,12
abnormal behavioral response to xenobiotic MP:0009745,20
abnormal bile composition MP:0004773,19
abnormal bile duct development MP:0002929,14
abnormal bile duct morphology MP:0002928,19
