Pathway,Count
serine-type endopeptidase activity (GO:0004252),185
immunoglobulin receptor binding (GO:0034987),46
GTPase activator activity (GO:0005096),224
Rab GTPase binding (GO:0017137),118
ubiquinol-cytochrome-c reductase activity (GO:0008121),8
potassium:chloride symporter activity (GO:0015379),6
potassium ion symporter activity (GO:0022820),6
RNA binding (GO:0003723),1194
ubiquitin protein ligase activity (GO:0061630),143
ubiquitin protein ligase activity involved in ERAD pathway (GO:1904264),13
RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978),206
core promoter binding (GO:0001047),58
"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)",76
"transcription factor activity, sequence-specific DNA binding (GO:0003700)",677
transcription corepressor activity (GO:0003714),173
calcium ion binding (GO:0005509),252
calcium-dependent phospholipid binding (GO:0005544),49
phosphatidylethanolamine binding (GO:0008429),5
phosphatidylcholine binding (GO:0031210),19
phosphatidylinositol binding (GO:0035091),51
cadherin binding (GO:0045296),272
actin filament binding (GO:0051015),110
phospholipid scramblase activity (GO:0017128),5
glucose:sodium symporter activity (GO:0005412),6
death domain binding (GO:0070513),5
magnesium ion binding (GO:0000287),124
UDP-xylosyltransferase activity (GO:0035252),6
protein kinase binding (GO:0019901),292
protein serine/threonine kinase activator activity (GO:0043539),17
CARD domain binding (GO:0050700),9
BH3 domain binding (GO:0051434),5
intracellular calcium activated chloride channel activity (GO:0005229),13
organic anion transmembrane transporter activity (GO:0008514),21
Rho guanyl-nucleotide exchange factor activity (GO:0005089),52
peroxidase activity (GO:0004601),17
heme binding (GO:0020037),57
ubiquitin conjugating enzyme activity (GO:0061631),20
fatty acid elongase activity (GO:0009922),6
scavenger receptor activity (GO:0005044),12
laminin binding (GO:0043236),16
phosphatidylinositol-5-phosphate binding (GO:0010314),9
superoxide-generating NADPH oxidase activator activity (GO:0016176),8
phosphatidylinositol-3-phosphate binding (GO:0032266),25
SH2 domain binding (GO:0042169),24
phosphatidylinositol-4-phosphate binding (GO:0070273),18
"phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)",19
structural constituent of cytoskeleton (GO:0005200),83
protein tyrosine phosphatase activity (GO:0004725),52
ATP-dependent RNA helicase activity (GO:0004004),66
tRNA binding (GO:0000049),29
iron ion binding (GO:0005506),32
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)",13
protein homodimerization activity (GO:0042803),584
muscle alpha-actinin binding (GO:0051371),16
Rab guanyl-nucleotide exchange factor activity (GO:0017112),50
olfactory receptor activity (GO:0004984),291
amyloid-beta binding (GO:0001540),25
protein serine/threonine phosphatase activity (GO:0004722),46
single-stranded DNA binding (GO:0003697),76
ATPase activity (GO:0016887),134
transmembrane signaling receptor activity (GO:0004888),184
crossover junction endodeoxyribonuclease activity (GO:0008821),9
1-phosphatidylinositol 4-kinase activity (GO:0004430),6
actin binding (GO:0003779),125
peptidase activity (GO:0008233),63
signal transducer activity (GO:0004871),148
ARF guanyl-nucleotide exchange factor activity (GO:0005086),13
ubiquitin protein ligase binding (GO:0031625),266
serotonin-gated cation-selective channel activity (GO:0022850),5
estrogen receptor binding (GO:0030331),32
protein complex scaffold (GO:0032947),31
retinoic acid receptor binding (GO:0042974),10
armadillo repeat domain binding (GO:0070016),9
poly(A)-specific ribonuclease activity (GO:0004535),12
microtubule binding (GO:0008017),125
ubiquitin-protein transferase activity (GO:0004842),318
folic acid binding (GO:0005542),7
phosphoprotein phosphatase activity (GO:0004721),30
methyl-CpG binding (GO:0008327),19
nucleocytoplasmic transporter activity (GO:0005487),23
nuclear localization sequence binding (GO:0008139),28
metalloendopeptidase activity (GO:0004222),66
mRNA binding (GO:0003729),97
dynein complex binding (GO:0070840),19
"RNA polymerase II transcription factor activity, sequence-specific DNA binding (GO:0000981)",163
carboxy-lyase activity (GO:0016831),5
gamma-glutamyltransferase activity (GO:0003840),10
L-serine transmembrane transporter activity (GO:0015194),8
calcium-dependent cysteine-type endopeptidase activity (GO:0004198),20
copper ion binding (GO:0005507),38
arginine binding (GO:0034618),7
"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)",151
volume-sensitive anion channel activity (GO:0005225),8
protein kinase inhibitor activity (GO:0004860),52
inorganic anion exchanger activity (GO:0005452),19
urate transmembrane transporter activity (GO:0015143),10
sodium-independent organic anion transmembrane transporter activity (GO:0015347),16
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977),128
"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)",73
hormone activity (GO:0005179),50
syntaxin binding (GO:0019905),63
protein binding involved in protein folding (GO:0044183),27
microtubule-severing ATPase activity (GO:0008568),11
endoribonuclease activity (GO:0004521),19
tubulin-glutamic acid ligase activity (GO:0070740),7
amino acid transmembrane transporter activity (GO:0015171),41
thiol-dependent ubiquitin-specific protease activity (GO:0004843),69
Lys63-specific deubiquitinase activity (GO:0061578),9
Lys48-specific deubiquitinase activity (GO:1990380),8
RNA cap binding (GO:0000339),11
alpha-tubulin binding (GO:0043014),20
peptidase inhibitor activity (GO:0030414),5
GTP-Rho binding (GO:0017049),14
chloride channel activity (GO:0005254),29
phosphatase binding (GO:0019902),40
GABA-A receptor activity (GO:0004890),14
DNA binding (GO:0003677),479
double-stranded DNA binding (GO:0003690),66
G-protein coupled receptor binding (GO:0001664),49
GTPase activity (GO:0003924),150
GTP binding (GO:0005525),107
G-protein beta/gamma-subunit complex binding (GO:0031683),16
SUMO transferase activity (GO:0019789),16
serine-type endopeptidase inhibitor activity (GO:0004867),55
"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)",45
acyl-CoA hydrolase activity (GO:0047617),14
voltage-gated potassium channel activity (GO:0005249),45
potassium channel activity (GO:0005267),29
protein transporter activity (GO:0008565),45
"transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)",11
"phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)",52
