Pathway,Count
axon (GO:0030424),12
dendrite (GO:0030425),17
growth cone (GO:0030426),12
trans-Golgi network (GO:0005802),22
centrosome (GO:0005813),77
microtubule organizing center (GO:0005815),91
centriole (GO:0005814),10
spindle (GO:0005819),15
cytosol (GO:0005829),740
heterotrimeric G-protein complex (GO:0005834),9
ribosome (GO:0005840),40
transcription factor TFTC complex (GO:0033276),14
voltage-gated calcium channel complex (GO:0005891),19
nicotinic acetylcholine-gated receptor-channel complex (GO:0005892),13
integral to plasma membrane (GO:0005887),926
integral to mitochondrial membrane (GO:0032592),10
cytoskeleton (GO:0005856),218
eukaryotic translation initiation factor 3 complex (GO:0005852),14
intermediate filament (GO:0005882),33
plasma membrane (GO:0005886),808
actin filament (GO:0005884),13
organelle membrane (GO:0031090),288
platelet alpha granule membrane (GO:0031092),10
platelet alpha granule lumen (GO:0031093),33
spindle microtubule (GO:0005876),20
kinesin complex (GO:0005871),13
microtubule associated complex (GO:0005875),67
microtubule (GO:0005874),36
cornified envelope (GO:0001533),16
extracellular matrix (GO:0031012),64
mitochondrial nucleoid (GO:0042645),29
actomyosin (GO:0042641),13
nuclear chromosome (GO:0000228),21
pore complex (GO:0046930),44
microsome (GO:0005792),54
ER-Golgi intermediate compartment (GO:0005793),28
Golgi apparatus (GO:0005794),223
Golgi-associated vesicle (GO:0005798),17
endoplasmic reticulum membrane (GO:0005789),95
endoplasmic reticulum lumen (GO:0005788),22
endoplasmic reticulum (GO:0005783),249
integral to peroxisomal membrane (GO:0005779),10
peroxisome (GO:0005777),52
vacuole (GO:0005773),66
vacuolar membrane (GO:0005774),15
late endosome (GO:0005770),14
calcium channel complex (GO:0034704),24
early endosome (GO:0005769),31
endosome (GO:0005768),90
mitochondrial ribosome (GO:0005761),10
lysosomal membrane (GO:0005765),11
lysosome (GO:0005764),57
mitochondrial small ribosomal subunit (GO:0005763),16
mitochondrial intermembrane space (GO:0005758),11
mitochondrial matrix (GO:0005759),57
nuclear membrane (GO:0031965),38
mitochondrial membrane (GO:0031966),61
mitochondrial inner membrane presequence translocase complex (GO:0005744),9
mitochondrial respiratory chain complex I (GO:0005747),42
mitochondrial inner membrane (GO:0005743),35
mitochondrial outer membrane (GO:0005741),23
mitochondrion (GO:0005739),280
cytoplasm (GO:0005737),1303
nucleolus (GO:0005730),459
small nucleolar ribonucleoprotein complex (GO:0005732),17
vesicle (GO:0031982),112
nuclear body (GO:0016604),47
nuclear speck (GO:0016607),12
PML body (GO:0016605),27
vesicular fraction (GO:0042598),56
filamentous actin (GO:0031941),9
voltage-gated potassium channel complex (GO:0008076),39
spectrin (GO:0008091),9
proteasome complex (GO:0000502),25
transcription elongation factor complex (GO:0008023),16
synaptic vesicle (GO:0008021),13
extracellular space (GO:0005615),287
intracellular (GO:0005622),152
basement membrane (GO:0005604),12
perinuclear region of cytoplasm (GO:0048471),82
nucleus (GO:0005634),1435
nuclear envelope (GO:0005635),32
