Pathway,Count
3' -UTR-mediated translational regulation,103
APC-Cdc20 mediated degradation of Nek2A,19
APC/C:Cdh1-mediated degradation of Skp2,57
Activation of Cdc25A by c-myc,1
Apoptosis,117
Axon guidance,35
Biological oxidations,119
Botulinum neurotoxicity,16
Breakdown of hydrogen peroxide to water and molecular oxygen,1
Cdc20:Phospho-APC/C mediated degradation of Cyclin A,62
Cell Cycle Checkpoints,102
"Cell Cycle, Mitotic",286
DNA Repair,96
DNA Replication,91
Diabetes pathways,275
Elongation arrest and recovery,30
Formation of PAPS,2
Gap junction trafficking and regulation,29
Gene Expression,334
Glyoxylate metabolism,4
HIV Infection,170
HIV-1 elongation arrest and recovery,30
Hemostasis,209
Hormone biosynthesis,46
Influenza Infection,148
Inhibition of HSL,2
Insulin degradation,1
Integration of energy metabolism,206
Integrin cell surface interactions,73
Mal Cascade,2
Membrane Trafficking,40
Metablism of nucleotides,75
Metabolism of amino acids,159
Metabolism of carbohydrates,93
Metabolism of lipids and lipoproteins,142
Metabolism of nitric oxide,11
Metabolism of non-coding RNA,22
Metabolism of porphyrins,9
Metabolism of proteins,207
Metabolism of vitamins and cofactors,47
Mitochondrial Uncoupling Proteins,3
Muscle contraction,24
NADPH regeneration,1
Opioid Signalling,75
PLC-mediated hydrolysis of PIP2,1
Pausing and recovery of HIV-1 elongation,30
Pausing and recovery of Tat-mediated HIV-1 elongation,29
Pausing and recovery of elongation,30
Phase 1 functionalization,13
Processing of Capped Intron-Containing Pre-mRNA,104
Propionyl-CoA catabolism,4
Pyruvate metabolism and TCA cycle,28
Regulation of activated PAK-2p34 by proteasome mediated degradation,42
Regulation of beta-cell development,24
Regulatory RNA pathways,15
Signal attenuation,10
Signaling by BMP,23
Signaling by EGFR,41
Signaling by FGFR,19
Signaling by GPCR,625
Signaling by Insulin receptor,38
Signaling by Notch,15
Signaling by PDGF,54
Signaling by Rho GTPases,103
Signaling by TGF beta,15
Signaling by VEGF,10
Signaling by Wnt,58
Signaling in Immune system,233
Signalling by NGF,161
Synaptic Transmission,71
Synthesis of Cx32,1
Synthesis of Cx43,1
Synthesis of Cx45,1
Tat-mediated HIV-1 elongation arrest and recovery ,29
Telomere Maintenance,55
Transcription,126
Transmembrane transport of small molecules,42
mRNA Processing,31
