Pathway,Count
'De Novo' AMP Biosynthetic Process (GO:0044208),6
'De Novo' Post-Translational Protein Folding (GO:0051084),32
2-Oxoglutarate Metabolic Process (GO:0006103),14
3'-UTR-mediated mRNA Destabilization (GO:0061158),15
3'-UTR-mediated mRNA Stabilization (GO:0070935),18
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process (GO:0050427),15
5S Class rRNA Transcription By RNA Polymerase III (GO:0042791),5
7-Methylguanosine RNA Capping (GO:0009452),5
7-Methylguanosine Cap Hypermethylation (GO:0036261),7
7-Methylguanosine mRNA Capping (GO:0006370),6
ADP Transport (GO:0015866),7
AMP Biosynthetic Process (GO:0006167),8
AMP Metabolic Process (GO:0046033),11
ATF6-mediated Unfolded Protein Response (GO:0036500),6
ATP Biosynthetic Process (GO:0006754),25
ATP Metabolic Process (GO:0046034),34
ATP Synthesis Coupled Electron Transport (GO:0042773),7
ATP Transport (GO:0015867),13
AV Node Cell Action Potential (GO:0086016),6
AV Node Cell To Bundle Of His Cell Communication (GO:0086067),6
Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314),19
B Cell Activation (GO:0042113),92
B Cell Activation Involved In Immune Response (GO:0002312),16
B Cell Chemotaxis (GO:0035754),5
B Cell Differentiation (GO:0030183),68
B Cell Homeostasis (GO:0001782),9
B Cell Mediated Immunity (GO:0019724),15
B Cell Proliferation (GO:0042100),31
B Cell Receptor Signaling Pathway (GO:0050853),46
BMP Signaling Pathway (GO:0030509),61
C-terminal Protein Amino Acid Modification (GO:0018410),12
C-terminal Protein Deglutamylation (GO:0035609),5
C-terminal Protein Lipidation (GO:0006501),5
C4-dicarboxylate Transport (GO:0015740),12
"CD4-positive, Alpha-Beta T Cell Activation (GO:0035710)",5
CD40 Signaling Pathway (GO:0023035),8
CENP-A Containing Chromatin Assembly (GO:0034080),6
COPI Coating Of Golgi Vesicle (GO:0048205),5
COPI-coated Vesicle Budding (GO:0035964),5
COPII Vesicle Coating (GO:0048208),19
COPII-coated Vesicle Budding (GO:0090114),36
COPII-coated Vesicle Cargo Loading (GO:0090110),14
CRD-mediated mRNA Stabilization (GO:0070934),10
Cdc42 Protein Signal Transduction (GO:0032488),8
DNA Alkylation (GO:0006305),15
DNA Biosynthetic Process (GO:0071897),17
DNA Catabolic Process (GO:0006308),19
DNA Conformation Change (GO:0071103),12
