Pathway,Count
MP0001919 abnormal reproductive system ,1240
MP0000685 abnormal immune system ,1575
MP0010680 abnormal skin adnexa ,129
MP0000516 abnormal urinary system ,629
MP0002139 abnormal hepatobiliary system ,469
MP0002138 abnormal hepatobiliary system ,619
MP0002133 abnormal respiratory system ,622
MP0002132 abnormal respiratory system ,529
MP0000358 abnormal cell content/ ,275
MP0001968 abnormal touch/ nociception ,211
MP0002108 abnormal muscle morphology ,644
MP0008872 abnormal physiological respon ,376
MP0002106 abnormal muscle physiology ,671
MP0002102 abnormal ear morphology ,369
MP0001533 abnormal skeleton physiology ,383
MP0003786 premature aging ,43
MP0005395 other phenotype ,49
MP0002877 abnormal melanocyte morpholog ,55
MP0003878 abnormal ear physiology ,399
MP0001657 abnormal induced morbidity/mo ,387
MP0001544 abnormal cardiovascular syste ,1130
MP0005621 abnormal cell physiology ,1159
MP0005253 abnormal eye physiology ,329
MP0002873 normal phenotype ,1371
MP0002396 abnormal hematopoietic system ,1853
MP0003633 abnormal nervous system ,1361
MP0003632 abnormal nervous system ,1867
MP0001545 abnormal hematopoietic system ,267
MP0000545 abnormal limbs/digits/tail mo ,913
MP0000428 abnormal craniofacial morphol ,896
MP0003121 genomic imprinting ,46
MP0001663 abnormal digestive system ,450
MP0002166 altered tumor susceptibility ,635
MP0002164 abnormal gland physiology ,397
MP0002163 abnormal gland morphology ,1129
MP0009701 abnormal birth body ,145
MP0005266 abnormal metabolism ,437
MP0002168 other aberrant phenotype ,135
MP0002169 no abnormal phenotype ,1371
MP0001790 abnormal immune system ,2039
MP0010678 abnormal skin adnexa ,582
MP0001983 abnormal olfactory system ,33
MP0001985 abnormal gustatory system ,27
MP0003718 maternal effect ,49
MP0000003 abnormal adipose tissue ,613
MP0000001 mammalian phenotype ,1459
MP0001672 abnormal embryogenesis/ devel ,1271
MP0005408 hypopigmentation ,31
MP0010769 abnormal survival ,3156
MP0002075 abnormal coat/hair pigmentati ,310
MP0000569 abnormal digit pigmentation ,20
MP0009389 abnormal extracutaneous pigme ,130
MP0005164 abnormal response to ,342
MP0004924 abnormal behavior ,2336
MP0001764 abnormal homeostasis ,2652
MP0002060 abnormal skin morphology ,630
MP0002160 abnormal reproductive system ,1010
MP0005499 abnormal olfactory system ,38
MP0002095 abnormal skin pigmentation ,112
MP0002092 abnormal eye morphology ,939
MP0005666 abnormal adipose tissue ,45
MP0002089 abnormal postnatal growth/wei ,2459
MP0001186 pigmentation phenotype ,67
MP0001188 hyperpigmentation ,17
MP0000462 abnormal digestive system ,690
MP0005508 abnormal skeleton morphology ,1244
MP0004196 abnormal prenatal growth/weig ,786
MP0005501 abnormal skin physiology ,211
MP0005502 abnormal urinary system ,501
MP0002127 abnormal cardiovascular syste ,1223
MP0010639 altered tumor pathology ,165
