Pathway,Count
positive regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0035774),14
retinoid metabolic process (GO:0001523),81
type B pancreatic cell proliferation (GO:0044342),8
CDP-diacylglycerol metabolic process (GO:0046341),14
cellular response to heat (GO:0034605),29
definitive hemopoiesis (GO:0060216),14
dendrite development (GO:0016358),35
amino sugar catabolic process (GO:0046348),13
negative regulation of lymphocyte mediated immunity (GO:0002707),25
regulation of lymphocyte mediated immunity (GO:0002706),95
positive regulation of leukocyte mediated immunity (GO:0002705),78
negative regulation of leukocyte mediated immunity (GO:0002704),34
regulation of leukocyte mediated immunity (GO:0002703),120
positive regulation of production of molecular mediator of immune response (GO:0002702),52
negative regulation of production of molecular mediator of immune response (GO:0002701),21
regulation of production of molecular mediator of immune response (GO:0002700),79
regulation of steroid hormone secretion (GO:2000831),17
establishment of mitochondrion localization (GO:0051654),10
positive regulation of steroid hormone secretion (GO:2000833),11
establishment of organelle localization (GO:0051656),168
maintenance of location in cell (GO:0051651),103
mammary gland alveolus development (GO:0060749),18
regulation of T cell mediated immunity (GO:0002709),46
positive regulation of lymphocyte mediated immunity (GO:0002708),69
morphogenesis of an epithelium (GO:0002009),296
negative regulation of stress fiber assembly (GO:0051497),10
positive regulation of stress fiber assembly (GO:0051496),39
positive regulation of cytoskeleton organization (GO:0051495),142
negative regulation of cytoskeleton organization (GO:0051494),101
regulation of cytoskeleton organization (GO:0051493),350
regulation of stress fiber assembly (GO:0051492),56
positive regulation of filopodium assembly (GO:0051491),24
regulation of granulocyte differentiation (GO:0030852),17
negative regulation of granulocyte differentiation (GO:0030853),8
regulation of cellular amine metabolic process (GO:0033238),82
regulation of epithelial cell differentiation (GO:0030856),109
negative regulation of epithelial cell differentiation (GO:0030857),34
positive regulation of granulocyte differentiation (GO:0030854),10
epithelial cell differentiation (GO:0030855),303
regulation of protein sumoylation (GO:0033233),17
extracellular fibril organization (GO:0043206),12
positive regulation of epithelial cell differentiation (GO:0030858),52
regulation of mitosis (GO:0007088),112
protoporphyrinogen IX metabolic process (GO:0046501),11
S-adenosylmethionine metabolic process (GO:0046500),11
positive regulation of protein sumoylation (GO:0033235),11
generation of neurons (GO:0048699),11
base-excision repair (GO:0006284),42
pH reduction (GO:0045851),22
regulation of DNA repair (GO:0006282),57
transcription-coupled nucleotide-excision repair (GO:0006283),47
DNA repair (GO:0006281),403
social behavior (GO:0035176),39
organic acid transport (GO:0015849),226
response to leptin (GO:0044321),12
regulation of hydrogen peroxide metabolic process (GO:0010310),10
microtubule polymerization or depolymerization (GO:0031109),14
nucleotide-excision repair (GO:0006289),75
defense response to fungus (GO:0050832),23
intestinal cholesterol absorption (GO:0030299),8
defense response to Gram-positive bacterium (GO:0050830),52
embryonic morphogenesis (GO:0048598),403
response to histamine (GO:0034776),10
regulation of acute inflammatory response (GO:0002673),66
neuron projection guidance (GO:0097485),367
regulation of chronic inflammatory response (GO:0002676),9
positive regulation of acute inflammatory response (GO:0002675),26
negative regulation of acute inflammatory response (GO:0002674),12
tyrosine metabolic process (GO:0006570),9
nitrogen compound transport (GO:0071705),464
neuron recognition (GO:0008038),33
valine metabolic process (GO:0006573),8
T-helper 1 type immune response (GO:0042088),10
cellular modified amino acid metabolic process (GO:0006575),199
cellular biogenic amine metabolic process (GO:0006576),125
amino-acid betaine metabolic process (GO:0006577),17
cellular response to leptin stimulus (GO:0044320),10
exogenous drug catabolic process (GO:0042738),10
central nervous system neuron axonogenesis (GO:0021955),29
regulation of nuclear division (GO:0051783),138
negative regulation of cell division (GO:0051782),66
positive regulation of cell division (GO:0051781),120
extracellular matrix organization (GO:0030198),359
epithelial cell differentiation involved in prostate gland development (GO:0060742),9
positive regulation of nuclear division (GO:0051785),55
negative regulation of nuclear division (GO:0051784),54
cell communication by electrical coupling (GO:0010644),14
mRNA polyadenylation (GO:0006378),26
mRNA cleavage (GO:0006379),14
heme transport (GO:0015886),9
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),15
positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261),10
regulation of cell aging (GO:0090342),24
regulation of respiratory burst (GO:0060263),13
negative regulation of cell aging (GO:0090344),11
activation of protein kinase A activity (GO:0034199),17
epithelial cell migration (GO:0010631),65
positive regulation of respiratory burst (GO:0060267),8
embryonic organ development (GO:0048568),119
thyroid hormone generation (GO:0006590),13
polyamine biosynthetic process (GO:0006596),13
embryonic camera-type eye development (GO:0031076),14
cytochrome complex assembly (GO:0017004),17
polyamine metabolic process (GO:0006595),21
regulation of glucose metabolic process (GO:0010906),94
positive regulation of glucose metabolic process (GO:0010907),32
histone H3-K9 modification (GO:0061647),14
fucose catabolic process (GO:0019317),9
cytoskeleton-dependent cytokinesis (GO:0061640),27
uterus development (GO:0060065),13
lymphocyte proliferation (GO:0046651),81
regulation of somitogenesis (GO:0014807),8
tetrahydrofolate metabolic process (GO:0046653),18
regulation of response to oxidative stress (GO:1902882),49
signal transduction by p53 class mediator (GO:0072331),132
regulation of mitotic metaphase/anaphase transition (GO:0030071),44
peptide hormone secretion (GO:0030072),54
insulin secretion (GO:0030073),35
superoxide anion generation (GO:0042554),14
multicellular organismal reproductive behavior (GO:0033057),22
proton transport (GO:0015992),131
RNA 3'-end processing (GO:0031123),101
reproductive behavior (GO:0019098),32
imidazole-containing compound metabolic process (GO:0052803),9
pteridine-containing compound metabolic process (GO:0042558),32
pteridine-containing compound biosynthetic process (GO:0042559),16
pigment granule localization (GO:0051875),26
embryonic pattern specification (GO:0009880),58
membrane tubulation (GO:0097320),10
energy reserve metabolic process (GO:0006112),158
detection of light stimulus (GO:0009583),121
regulation of glycolytic process (GO:0006110),26
regulation of gluconeogenesis (GO:0006111),36
atrial septum morphogenesis (GO:0060413),13
positive regulation of regulated secretory pathway (GO:1903307),17
energy homeostasis (GO:0097009),8
lung lobe morphogenesis (GO:0060463),8
regulation of osteoblast proliferation (GO:0033688),20
oxidative phosphorylation (GO:0006119),14
skeletal system morphogenesis (GO:0048705),106
embryonic skeletal system morphogenesis (GO:0048704),81
grooming behavior (GO:0007625),15
single organism cell adhesion (GO:0098602),259
embryonic cranial skeleton morphogenesis (GO:0048701),29
craniofacial suture morphogenesis (GO:0097094),15
embryonic viscerocranium morphogenesis (GO:0048703),11
L-ascorbic acid metabolic process (GO:0019852),11
cell-cell adhesion (GO:0098609),191
protein targeting to peroxisome (GO:0006625),16
protein targeting to mitochondrion (GO:0006626),49
oligodendrocyte differentiation (GO:0048709),23
protein retention in ER lumen (GO:0006621),9
protein targeting to lysosome (GO:0006622),11
protein targeting to vacuole (GO:0006623),11
tube closure (GO:0060606),77
ribonucleotide biosynthetic process (GO:0009260),140
positive regulation of blood circulation (GO:1903524),72
deoxyribonucleotide metabolic process (GO:0009262),36
regulation of blood circulation (GO:1903522),204
negative regulation of blood circulation (GO:1903523),28
dichotomous subdivision of an epithelial terminal unit (GO:0060600),11
lateral sprouting from an epithelium (GO:0060601),8
response to pH (GO:0009268),29
indole-containing compound catabolic process (GO:0042436),11
indole-containing compound metabolic process (GO:0042430),26
alpha-beta T cell differentiation involved in immune response (GO:0002293),17
T cell differentiation involved in immune response (GO:0002292),17
"CD4-positive, alpha-beta T cell differentiation involved in immune response (GO:0002294)",15
adult walking behavior (GO:0007628),38
response to sterol (GO:0036314),23
signal transduction involved in DNA damage checkpoint (GO:0072422),71
ectodermal placode formation (GO:0060788),14
positive regulation of mesenchymal cell proliferation (GO:0002053),37
positive regulation of neuroblast proliferation (GO:0002052),19
